Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
WordPress Community Manager - HostWP.io,"WPdots.io · Karāchi, Sindh, Pakistan  
3 days ago

 · 11 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740013577,1-10 employees,3740013577,https://www.linkedin.com/jobs/view/3740013577,"About the job
            

 
Are you passionate about Digital Marketing and an experienced WordPress enthusiast? Do you thrive on building and nurturing online communities? If so, we invite you to apply for the position of WordPress Community Manager.You will play an important role in connecting, engaging, and supporting the WordPress user community. You’ll be responsible for fostering a positive and interactive environment, facilitating discussions, and sharing valuable insights.Responsibilities: Develop and execute community engagement strategies to grow and strengthen WordPress users’ community.Moderate and facilitate discussions across various online platforms, including forums, social media groups, and emails.Respond to user inquiries, provide assistance, and offer guidance to community members seeking WordPress-related solutions.Create and curate compelling and relevant content, such as blog posts, tutorials, etc., to educate and engage the community.Collaborate with the marketing team to align community initiatives with overall brand messaging and campaigns.Monitor community sentiment, gather feedback, and provide valuable insights to internal teams for product and service improvements.Organize and promote community events, webinars, and meetups to foster networking and knowledge-sharing among WordPress enthusiasts.
Qualifications: Strong passion for Digital Marketing and eagerness to learn.Excellent written and verbal communication skills.Problem-solving mindset and be helpful.Experience working with WordPress.Creativity in generating engaging and informative content.Strong organizational skills and attention to detail.Proven experience in community management, preferably within the WordPress community.Proficiency in social media platforms, online forums, and community engagement tools.
What We Offer: A competitive salaryFreedom to run your experiments and contribute to our growthEstablish yourself as a prominent figure within the WordPress communityWork with a dynamic and innovative bootstrapped startup involved in multiple projectsOpportunity to learn digital marketing and expand your expertise within the WordPress ecosystem
Interested? Apply todayOur Hiring Process Fill in the form on our website at https://wpdots.io/wordpress-community-manager/We will contact you via email or callSchedule an interview with our foundersComplete a small strategical testIf selected, we will email you the offer letter","IT Services and IT Consulting
            
              2-10 employees
            

              1 on LinkedIn",WPdots.io ,Karāchi," Karāchi, Sindh, Pakistan  
3 days ago

 ",On-site,11,3 days ago,2,Full-time,Not specified,1-10 employees,Not specified
Wordpress Developer,"TopSpot · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3740029603,51-200 employees,3740029603,https://www.linkedin.com/jobs/view/3740029603,"About the job
            

 
We are urgently looking for a talented and passionate Full Stack Developer with hands-on experience (4-5 years) in WordPress/ PHP and frameworks (CodeIgniter, Laravel etc)Candidates should be hardworking, dedicated, and self-motivated with the ability to learn and grow as we provide a friendly and challenging work environment for candidates to put in their best efforts. Responsibilities:·        Develop, record, and maintain cutting-edge web-based PHP applications using industry-standard tools and techniques.·        Take part in designing solutions architecture and various technical solutions.·        Ability to think critically, conduct research, and creatively solve problems.·        Clear communication with stakeholders and peers, and the ability to collaborate as a team.·        Convey effectively with all task progress, evaluations, suggestions, and schedules along with technical and process issues.·        Resolve identified issues related to PHP development.·        Liaise with stakeholders varying from senior managers to various technical personnel.·        Head responsibility for evaluating, designing, developing, and assisting application systems.·        Maintain and manage clear and complete technical documentation of the assigned project.·        Write clean object-oriented PHP as well as efficient SQL.·        Monitor coding standards of subordinates in the PHP development pool.·        Develop and deploy new features to facilitate related procedures and tools if necessary.·        Troubleshoot, test, and maintain the core product software and databases to ensure strong optimization and functionality.·        Perform database administration and development, as well as web development·        Adhere to Agile development standards·        Participate in all assigned projects as a SCRUM team member.Qualification:·        BS/ MS degree in Computer Science, Engineering or a related subject.·        3+ years of professional development experienceBackground, skills, and experience:·        PHP/ WordPress programming and working knowledge of Plugin/ theme development.·        Solid grasp of design patterns, solid & clean coding principles·        Proficient in HTML coding, CSS, JavaScript, AJAX, Angular JS, and JQuery·        Demonstrable knowledge of web technologies including Bootstrap and extensive JS knowledge·        Passion for best design and coding practices and a desire to develop new bold ideas SAAS, HTML5, CSS, Bootstrap, WordPress, PHP, and frameworks (CodeIgniter, Laravel etc.)Industry·        Information Technology & ServicesEmployment Type Full-time","IT Services and IT Consulting
            
              51-200 employees
            

              117 on LinkedIn",TopSpot ,Lahore," Lahore, Punjab, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Wordpress/PHP Developer With React.js,"Astute Solutions · Lahore, Punjab, Pakistan  
3 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3732226694,11-50 employees,3732226694,https://www.linkedin.com/jobs/view/3732226694,"About the job
            

 
NOTE:- This job requires minimum 2Years experience in WordPress/PHP with React.js Development Field.Please don't Apply if you don't have the relevant experience.We are looking for a WordPress Developer well versed back-end development, including programming skills namely PHP, React Js, and JavaScript as well as hands on experience with WordPress themes development & integration, APls and plugins development with React.js.Requirements:- Proven work experience as a WordPress Developer.Hands on experience developing Wordpress Plugins including integrating third party APIsWordPress themes development & integration,Knowledge of how to interact with RESTful APls and formats (JSON, XML)Ability to manage project.Good communication skills.Strong knowledge of the WordPress platformDivi Theme Builder Expert & WordPress Theme EditorUtilize your deep understanding of the WP library and other common practices to produce great WP-based productsPlugins development with React.js.Experience 3 to 2 Year.","Software Development
            
              11-50 employees
            

              53 on LinkedIn",Astute Solutions ,Lahore," Lahore, Punjab, Pakistan  
3 days ago",On-site,,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Wordpress Developer,"WebSouls · Lahore, Punjab, Pakistan  
2 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3738162295,51-200 employees,3738162295,https://www.linkedin.com/jobs/view/3738162295,"About the job
            

 
Company DescriptionWebSouls is a web hosting service provider, which is a part of the FutureSouls Group of companies since 2002. The company provides highly trained and motivated team who act from a personal commitment to achieve both the company's goals and values to offer its clients unparalleled levels of client service and cheap web hosting without any compromise on quality. Their packages are all tailored with the tools necessary for its clients to establish an online presence.Role DescriptionThis is a full-time on-site role for a WordPress Developer located in Lahore. The WordPress Developer will be responsible for back-end and front-end web development, responsive web design, web design, web development, and WordPress Development.Qualifications Experience in WordPress Development fresh to 6 months.Proficient in Front-End Development and Responsive Web DesignUnderstanding of Web Design principles and UX/UI designExcellent written and verbal communication skillsBachelor's degree in Computer Science or related fieldExperience with web hosting technologies is a plusAbility to work independently and manage multiple projectsAbility to work collaboratively with cross-functional teams","IT Services and IT Consulting
            
              51-200 employees
            

              56 on LinkedIn",WebSouls ,Lahore," Lahore, Punjab, Pakistan  
2 days ago",On-site,,2 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Wordpress Developer,"NewsDaily · Hyderabad District, Sindh, Pakistan  
2 days ago

 · 16 applicants","On-site

 
Internship",https://www.linkedin.com/jobs/view/3738165142,1-10 employees,3738165142,https://www.linkedin.com/jobs/view/3738165142,"About the job
            

 
Company DescriptionSoftpluxRole DescriptionThis is a full-time on-site role for a Wordpress Developer located in Hyderabad District. The candidate will be responsible for developing and maintaining Wordpress websites, ensuring that they are responsive, visually appealing, and user-friendly. The candidate will also be responsible for troubleshooting and fixing bugs, as well as improving site performance.Qualifications Wordpress developer
Thank you!","Internet News
            
              2-10 employees",NewsDaily ,Hyderabad," Hyderabad District, Sindh, Pakistan  
2 days ago

 ",On-site,16,2 days ago,2,Internship,Internship,1-10 employees,Not specified
Senior Web Developer (WordPress+PHP),"Media @ Marsons · Islamabad, Islāmābād, Pakistan  
2 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3741892103,11-50 employees,3741892103,https://www.linkedin.com/jobs/view/3741892103,"About the job
            

 
Media @ Marsons (Marsons Media Ltd) is a publishing startup and services provider led by a passionate and growing team. We are looking for a conversant Web Designer & Developer with working knowledge of PHP and WordPress.Job Type  Full Time. Office-based role.5 days a week. 9 am to 6 pm.
 What You Will Be Doing  Designing and building the website's front-endCreating the website architectureDesigning and managing the website back-end including database and server integrationGenerating and customization of WordPress themes and pluginsConducting and improving website performance testsTroubleshooting coding issues 
Skills You Bring to the Table  Minimum Graduate preferably BSCS or equivalent1-2 years of work experienceExperience working with Laravel + PHP + Custom WordPress and ShopifyMust have a working knowledge of Plugin modification, WooCommerce modifications, and custom theme developmentKnowledge of front-end technologies including CSS3, JavaScript, HTML5, and jQueryExperience working with debugging tools such as Chrome Inspector and FirebugMust have sound communication skills.
Company Address:  3009, Third Floor, World Trade Center, (Giga Mall), DHA II, GT Road, Islamabad.","Technology, Information and Media
            
              11-50 employees
            

              33 on LinkedIn",Media @ Marsons ,Islamabad," Islamabad, Islāmābād, Pakistan  
2 days ago",On-site,,2 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Software Engineer - WordPress,"Global Rescue · Islamabad, Islāmābād, Pakistan  
2 days ago

 · 44 applicants","Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3742739055,"201-500 employees · Leisure, Travel & Tourism",3742739055,https://www.linkedin.com/jobs/view/3742739055,"About the job
            

 
TITLE: Software Engineer – WordPress Location: Islamabad, 44080 CompanyGlobal Rescue is the world’s leading membership organization providing integrated medical, security, intelligence and crisis response services to consumers, enterprises and governments. Founded in 2004 Global Rescue’s unique operational model provides best-in-class services that identify, monitor, and respond to threats and emergencies. For more information, please see www.globalrescue.com .Role OverviewWe are looking for an ambitious and skilled WordPress developer to join Global Rescue, as a Software Engineer. Who can develop and enhance the front-end and back-end of a WordPress website. This requires excellent communication and interpersonal skills.Responsibilities Manage UI (User Interface) & UX (User Experience) design and development activitiesDevelop user interfaces using HTML, CSS3, JavaScript, jQuery and responsive UI frameworks like BootstrapLead the definition of great UX throughout the product lifecycle, from initial explorations to final deliverablesWork closely with the Engineering and Product Managers to support UI & UX implementation effortsPerform technical root cause analysis and outlines corrective action for given problemsConducting website performance tests, monitoring the performance of the live website and troubleshooting errorsExperience with A/B testing landing pages and websites to optimize marketing campaigns for timely campaign execution.Manage WordPress cloud hosting and can follow practices for better UX and website & data security.Corporate Website development using custom WP plugins, modules and themes. Ensure that new custom creations work properly in all environments while overcoming conflicts with popular themes and pluginsDevelop, follow and ensure high standards of usability, consistency and clarity in UI design across different platforms e.g., desktops, smart phones, tablets and big screensPush the boundaries to create better, innovative experiences for our web and mobile application usersOptimally utilize software engineering tools such as configuration management systems, build processes (Git/GitLab, NPM), and debuggers in the software development processWork with team members in both Islamabad and the U.S to assist with projectsHelp application support team when Level III support is required by investigating underlying cause and perform required code fix.
Qualifications Bachelors in IT/Computer Science or related fields2-3 years of web UI/UX design & development experience using Photoshop, HTML, CSS3, jQuery and responsive UI frameworks like Foundation, Bootstrap etc. and worked in different CMS systems.WordPress Guru – Must know the latest trends and standards using WordPress as CMSHands-on experience of web development, configuration and management of websites using WordPress.Excellent problem-solving skills and UI/UX capabilities/sense for developing best in class web UI and UXMust have PHP programming experienceExperience with WordPress Action/Filter Hooks and WordPress Rest API
LOCATION: Islamabad Based on experience + bonus + benefits","Leisure, Travel & Tourism
            
              201-500 employees
            

              218 on LinkedIn",Global Rescue ,Islamabad," Islamabad, Islāmābād, Pakistan  
2 days ago

 ",Not specified,44,2 days ago,2,Full-time,Entry level,201-500 employees ," Leisure, Travel & Tourism"
PHP/WordPress Developer,"Softvira Pakistan · Karāchi, Sindh, Pakistan  
2 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3741880517,11-50 employees,3741880517,https://www.linkedin.com/jobs/view/3741880517,"About the job
            

 
Softvira is seeking a skilled and experienced PHP/Wordpress Developer with expertise in WordPress to join our dynamic team. The ideal candidate will be responsible for designing, coding, and modifying websites, from layout to function and according to a client's specifications. This role requires a deep understanding of PHP, WordPress, and front-end technologies.Job Responsibilities: Design and build the application architectureDevelop and manage the database and server integrationDevelop quality WordPress websites along with generating WordPress themes and pluginsAnalyze and maintain existing requirements and implement them into web applicationsDesign highly scalable, testable codeConducting performance tests, troubleshooting issues, and monitoring the performance of the application
Job Requirements: Bachelor's/Master's degree in Computer Science (or equivalent experience)Must be experienced with PHP Frameworks i.e Laravel, CI, etc.Must have strong knowledge and grip on WordPress.Strong sense of ownership and responsibility for code qualityExperience in designing and developing responsive design websitesFamiliarity with building user interfaces for websites and web applicationsProficient understanding of code versioning tools such as Git
Benefits: Market competitive salaryMedical Insurance Professional Growth Very supportive and collaborative work environment
Interested candidates with relevant experience are encouraged to submit their resume and a link to their portfolio at careers@softvira.comInclude ""PHP/WordPress Developer"" in the subject line.","Software Development
            
              11-50 employees
            

              6 on LinkedIn",Softvira Pakistan ,Karāchi," Karāchi, Sindh, Pakistan  
2 days ago",On-site,,2 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Wordpress Developer,"MCode Solutions · Shekhūpura, Punjab, Pakistan  
2 days ago

 · 23 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3742083967,1-10 employees,3742083967,https://www.linkedin.com/jobs/view/3742083967,"About the job
            

 
Company DescriptionMCode Solution is a Software House & Training Center located in Shekhūpura, specializing in web development, SEO, social media marketing, and other services. MCode Solution also trains students in various skills to help them generate income through different platforms.Role DescriptionThis is a full-time on-site role for a Wordpress Developer. The Wordpress Developer will be responsible for back-end web development, front-end development, responsive web design, web design, web development tasks, and other related duties.Qualifications Strong experience in Back-End Web Development and Front-End DevelopmentExpertise in Responsive Web Design and Web DesignDemonstrated ability to create dynamic, database-driven websites using WordpressProven experience in the development and deployment of custom Wordpress themes and pluginsAbility to work with team members to troubleshoot and solve technical problemsExcellent communication skillsExperience working with PHP, HTML, CSS, JavaScript/jQuery, and MySQL is requiredBachelor's degree in Computer Science or a related field is preferred","Internet Marketplace Platforms
            
              2-10 employees
            

              8 on LinkedIn",MCode Solutions ,Shekhūpura," Shekhūpura, Punjab, Pakistan  
2 days ago

 ",On-site,23,2 days ago,2,Full-time,Not specified,1-10 employees,Not specified
Wordpress Development Executive(Backend Experience),"Aberrant Digital Services · Lahore, Punjab, Pakistan  
2 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3738170662,11-50 employees,3738170662,https://www.linkedin.com/jobs/view/3738170662,"About the job
            

 
Job Title: WordPress Development Executive (Backend Experience)We are looking for an experienced and highly motivated WordPress Development Executive with a strong background in backend development to lead our web development team. As a WordPress Development Executive, you will play a crucial role in managing and driving our WordPress development projects, ensuring the efficient and successful delivery of high-quality websites and applications.Responsibilities:*Project Management:* Oversee the entire project lifecycle, from planning and scoping to execution, delivery, and maintenance.*Backend Development:* Develop and maintain the backend of WordPress websites and applications, optimizing performance and ensuring security. *Database Management:* Manage and optimize databases, ensuring efficient data storage and retrieval. *Performance Optimization:* Implement best practices for website speed and performance, such as caching and minimizing server requests. *Security:* Ensure WordPress sites are secure, addressing vulnerabilities, and staying up-to-date with the latest security patches.*Code Review:* Conduct code reviews, ensuring code quality, adherence to coding standards, and best practices.*Technical Problem Solving:* Troubleshoot technical issues and provide solutions, working closely with the development team.*Collaboration:* Collaborate with the design and frontend teams to achieve cohesive design and functionality.Qualifications:- Bachelor's degree in Computer Science, Web Development, or a related field (or equivalent experience).- Strong expertise in WordPress backend development.- Proficiency in PHP, MySQL, and related technologies.- Knowledge of security best practices for WordPress.- Strong problem-solving skills and attention to detail.- Excellent communication and interpersonal skills.- Ability to work effectively in a fast-paced, deadline-driven environment.- Familiarity with current web development trends and technologies.","Outsourcing and Offshoring Consulting
            
              11-50 employees
            

              16 on LinkedIn",Aberrant Digital Services ,Lahore," Lahore, Punjab, Pakistan  
2 days ago",On-site,,2 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Wordpress Developer,"TKnack · Islamabad, Islāmābād, Pakistan  
1 day ago

 · 19 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3739486519,11-50 employees,3739486519,https://www.linkedin.com/jobs/view/3739486519,"About the job
            

 
We are looking to hire a skilled WordPress developer to design and implement attractive and functional websites for our clients. You will be responsible for both back-end and front-end development including the implementation of WordPress themes and plugins as well as site integration and security updates.To be a successful WordPress developer, you should have in-depth knowledge of front-end programming languages, a good eye for aesthetics, and strong content management skills. Ultimately, a top-class WordPress developer can create attractive, user-friendly websites that perfectly meet the design and functionality specifications of the client.WordPress Developer Responsibilities: Meeting with clients to discuss website design and function.Designing and building the website front-end.Creating the website architecture.Designing and managing the website back-end including database and server integration.Generating WordPress themes and plugins.Conducting website performance tests.Troubleshooting content issues.Conducting WordPress training with the client.Monitoring the performance of the live website.
WordPress Developer Requirements: Bachelor’s degree in computer science or a similar field.Proven work experience as a WordPress developer.Knowledge of front-end technologies including CSS3, JavaScript, HTML5, and jQuery.Knowledge of code versioning tools including Git, Mercurial, and SVN.Experience working with debugging tools such as Chrome Inspector and Firebug.Good understanding of website architecture and aesthetics.Ability to manage projects.Good communication skills.","Advertising Services
            
              11-50 employees
            

              13 on LinkedIn",TKnack ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 day ago

 ",Hybrid,19,1 day ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior Web Developer (WordPress+PHP),"Media @ Marsons · Islamabad, Islāmābād, Pakistan  
1 day ago

 · 42 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3743242005,11-50 employees,3743242005,https://www.linkedin.com/jobs/view/3743242005,About the job,,Media @ Marsons ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 day ago

 ",On-site,42,1 day ago,2,Full-time,Not specified,11-50 employees,Not specified
Wordpress Plugin Developer,"Deltashoppe · Rawalpindi, Punjab, Pakistan  
1 day ago

 · 23 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3743274233,11-50 employees,3743274233,https://www.linkedin.com/jobs/view/3743274233,"About the job
            

 
We are seeking a highly skilled and motivated WordPress Plugin Developer to join our dynamic development team. As a WordPress Plugin Developer, you will be responsible for designing, developing, and maintaining high-quality WordPress plugins that enhance the functionality and user experience of our websites. You will collaborate closely with cross-functional teams to understand requirements and deliver innovative solutions that meet our clients' needs.Key Responsibilities: Develop and maintain custom WordPress plugins, adhering to best practices and coding standards.Collaborate with the design and development teams to understand project requirements and translate them into technical specifications.Extend and enhance existing plugins, troubleshoot issues, and ensure compatibility with the latest WordPress updates.Create clean, well-documented, and efficient code that is scalable and maintainable.Perform thorough testing of plugins to identify and resolve bugs, ensuring a smooth user experience.Optimize plugin performance to deliver fast-loading and responsive websites.Stay up-to-date with the latest trends and advancements in WordPress development and plugin technologies.Continuously improve development processes, tools, and workflows to enhance team productivity and code quality.Assist in technical support for clients and other team members related to plugin functionality and implementation.Collaborate in brainstorming and implementing new features or functionalities to improve overall product offerings.
Requirements: Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent experience).Proven experience as a WordPress Plugin Developer with a portfolio of successful plugins.Proficient in PHP, JavaScript, HTML, CSS, and MySQL with a strong understanding of object-oriented programming.Experience working with WordPress hooks, actions, and filters.Familiarity with WordPress Plugin API and best practices for plugin development.Knowledge of the latest WordPress trends, coding standards, and security best practices.Strong problem-solving skills and attention to detail.Ability to work independently as well as collaboratively in a team environment.Good communication skills to effectively interact with team members and clients.Familiarity with version control systems such as Git is a plus.Experience with popular WordPress frameworks and libraries is desirable.
Preferred Qualifications: Prior experience working on e-commerce or membership-based websites with WooCommerce or similar plugins.Familiarity with page builder plugins like Elementor, Beaver Builder, or Gutenberg.Knowledge of RESTful APIs and integration of external services into WordPress.Experience in performance optimization techniques and tools for WordPress.Understanding of SEO best practices for WordPress websites.
Join our team of passionate developers who are committed to delivering top-notch WordPress solutions for our clients. If you have a strong track record of building innovative plugins and are excited about pushing the boundaries of WordPress development, we'd love to hear from you.","Software Development
            
              11-50 employees
            

              21 on LinkedIn",Deltashoppe ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
1 day ago

 ",On-site,23,1 day ago,2,Full-time,Not specified,11-50 employees,Not specified
WordPress Full stack Developer,"Vormand · Lahore, Punjab, Pakistan  
19 hours ago

 · 15 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3742530323,11-50 employees,3742530323,https://www.linkedin.com/jobs/view/3742530323,About the job,,Vormand ,Lahore," Lahore, Punjab, Pakistan  
19 hours ago

 ",On-site,15,19 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Sr. WordPress Developer (Full Stack),"TopSpot · Lahore, Punjab, Pakistan  
1 day ago

 · 18 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3743297504,51-200 employees,3743297504,https://www.linkedin.com/jobs/view/3743297504,"About the job
            

 
We are urgently looking for a talented and passionate Full Stack Developer with hands-on experience (4-5 years) in WordPress/ PHP and frameworks (CodeIgniter, Laravel etc)Candidates should be hardworking, dedicated, and self-motivated with the ability to learn and grow as we provide a friendly and challenging work environment for candidates to put in their best efforts. Responsibilities:·        Develop, record, and maintain cutting-edge web-based PHP applications using industry-standard tools and techniques.·        Take part in designing solutions architecture and various technical solutions.·        Ability to think critically, conduct research, and creatively solve problems.·        Clear communication with stakeholders and peers, and the ability to collaborate as a team.·        Convey effectively with all task progress, evaluations, suggestions, and schedules along with technical and process issues.·        Resolve identified issues related to PHP development.·        Liaise with stakeholders varying from senior managers to various technical personnel.·        Head responsibility for evaluating, designing, developing, and assisting application systems.·        Maintain and manage clear and complete technical documentation of the assigned project.·        Write clean object-oriented PHP as well as efficient SQL.·        Monitor coding standards of subordinates in the PHP development pool.·        Develop and deploy new features to facilitate related procedures and tools if necessary.·        Troubleshoot, test, and maintain the core product software and databases to ensure strong optimization and functionality.·        Perform database administration and development, as well as web development·        Adhere to Agile development standards·        Participate in all assigned projects as a SCRUM team member.Qualification:·        BS/ MS degree in Computer Science, Engineering or a related subject.·        3+ years of professional development experienceBackground, skills, and experience:·        PHP/ WordPress programming and working knowledge of Plugin/ theme development.·        Solid grasp of design patterns, solid & clean coding principles·        Proficient in HTML coding, CSS, JavaScript, AJAX, Angular JS, and JQuery·        Demonstrable knowledge of web technologies including Bootstrap and extensive JS knowledge·        Passion for best design and coding practices and a desire to develop new bold ideas SAAS, HTML5, CSS, Bootstrap, WordPress, PHP, and frameworks (CodeIgniter, Laravel etc.)Industry·        Information Technology & ServicesEmployment Type Full-time","IT Services and IT Consulting
            
              51-200 employees
            

              117 on LinkedIn",TopSpot ,Lahore," Lahore, Punjab, Pakistan  
1 day ago

 ",On-site,18,1 day ago,2,Full-time,Not specified,51-200 employees,Not specified
Wordpress Developer,"Hexon Digital · Faisalabad, Punjab, Pakistan  
11 hours ago

 · 15 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744201127,1-10 employees,3744201127,https://www.linkedin.com/jobs/view/3744201127,"About the job
            

 
Role DescriptionThis is a full-time on-site role for a WordPress Developer at Hexon Digital in Faisalabad. The WordPress Developer will be responsible for the day-to-day tasks associated with back-end and front-end web development, responsive web design, web design, and web development. The Developer will work closely with the team to ensure timely and efficient delivery of web projects.Qualifications Back-End Web Development and Front-End Development skillsResponsive Web Design and Web Design skillsWeb Development skillsExperience with WordPress, PHP, HTML, CSS, and JavaScriptKnowledge of SEO best practicesAbility to collaborate with a team and solve problems creativelyBachelor's degree in Computer Science, Web Development, or related field
Company DescriptionHexon Digital is a reliable and creative team of web developers, SEO experts, web designers, marketing gurus, graphic designers, and more, based in Faisalabad. Our mission is to bring a new life to your brand by helping you stand out in today's modern era, where an online presence is crucial. We are dedicated to learning all about your business, goals, vision, and target audience, and providing the best solutions that will help increase your online presence, engagement, and overall success.",,Hexon Digital ,Faisalabad," Faisalabad, Punjab, Pakistan  
11 hours ago

 ",On-site,15,11 hours ago,2,Full-time,Not specified,1-10 employees,Not specified
WordPress and Shopify,"Virtual technology · Vehari, Punjab, Pakistan  
3 hours ago

 · 0 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744270712,See recent hiring trends for Virtual technology. Reactivate Premium,3744270712,https://www.linkedin.com/jobs/view/3744270712,"About the job
            

 
I am looking for a team member who is experienced in adding products to WordPress and Shopify. The ideal candidate should be based in Vehari city and will be offered a fixed salary for a 9-hour workday. If you are interested in this opportunity, please get in touch.",,Virtual technology ,Vehari," Vehari, Punjab, Pakistan  
3 hours ago

 ",On-site,0,3 hours ago,2,Full-time,Not specified,Not specified,Not specified
Senior Wordpress & Shopify Developer,"Gap Dynamics · Islamabad, Islāmābād, Pakistan  
8 hours ago

 · 3 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744631885,51-200 employees,3744631885,https://www.linkedin.com/jobs/view/3744631885,About the job,,Gap Dynamics ,Islamabad," Islamabad, Islāmābād, Pakistan  
8 hours ago

 ",On-site,3,8 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
Wordpress Developer,"eSpark Consulting Group · Karachi Division, Sindh, Pakistan  
22 hours ago

 · 77 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3744687511,51-200 employees,3744687511,https://www.linkedin.com/jobs/view/3744687511,"About the job
            

 
PHP/WordPress Plugin Developer JD Job Description: We are looking for Sr. PHP/WordPress Plugin Developer to join our dynamic team. As a developer, you would be responsible for creating plugins and managing WordPress websites. Your expertise in Front-end and Back-end development, WordPress website development, and must-know JavaScript can create websites by using different themes and designs. Responsibility:  Creating customer demand, and user-friendly WordPress websites by using different themes and designs. Creating Plugin Development. Customize WordPress themes and plugins to meet project requirements. Develop Front-End designs using HTML, CSS, JavaScript/jQuery Develop Back-end designs to maintain custom-made WordPress websites, themes, and designs by using PHP and SQL. To optimize the website for its better performance, speed, SEO, and use other techniques. Developing comprehensive documentation of WordPress projects, including its specifications, and code comments for future reference. Work with content creators, developers, designers, and other team members to create more appealing websites. Identify and resolve technical issues, errors, and bugs to have a smooth user experience. Implement security best practices to protect against website threats. Stay up to date with the latest trends, designs, and techniques. 
 Qualification: bachelor’s degree in computer science or similar Experience: Preferably 3 plus years of experience as a Sr. PHP/WordPress Plugin Developer. Requirements:   Strong command of JavaScript/jQuery and can write plugins. Must Know Plugin Development. Proficiency in CSS, HTML, PHP, and SQL. Knowledge of website performance and SEO. Excellent communication skills and can work collaboratively within a team. Self-motivated and can work on multiple tasks. 
 Job Type: Full Time – Onsite Location: Gulistan e Johar block1, Blossom Trade Center eSpark Consulting Group offers you the following benefits:    Paid Time off. Flexible work hours Life insurance Biannual Increments. Medical Coverage","Software Development
            
              51-200 employees
            

              111 on LinkedIn",eSpark Consulting Group ,Karachi," Karachi Division, Sindh, Pakistan  
22 hours ago

 ",On-site,77,22 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
