Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Web Scraper / Python Developer,"EAISOFT PVT · Karāchi, Sindh, Pakistan  
2 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3741877667,51-200 employees,3741877667,https://www.linkedin.com/jobs/view/3741877667,"About the job
            

 
Job Title: WEB SCRAPER/ PYTHON DEVELOPERLocation: GM Trade Center. Bahria Town, Karachi, Pakistan. (ONSITE ROLE)Company: EAISOFT PVT Job Description:We are seeking a talented and detail-oriented Web Scraper/ Python developer to join our team. As a Web Scraper/ Python Developer, you will play a crucial role in collecting, analyzing, and organizing data from various websites and online sources. Your work will contribute to data-driven decision-making and provide valuable insights for our organization. Key Responsibilities:· Develop and maintain web scraping scripts and tools to extract data from websites and APIs.· Collaborate with the data analysis team to understand data requirements and objectives.· Automate data extraction processes to ensure efficiency and accuracy.· Clean, validate, and preprocess scraped data for analysis.· Monitor and troubleshoot scraping processes to ensure data quality and reliability.· Stay updated on web scraping best practices and evolving technologies.· Implement security measures to ensure ethical and legal data scraping.· Document scraping processes, methodologies, and data sources.· Provide support for data integration and reporting efforts. Qualifications:· Bachelor's degree in Computer Science, Data Science, or a related field (or equivalent experience).· Proven experience as a Web Scraper or Data Analyst with web scraping expertise.· Proficiency in web scraping libraries and tools (e.g., Beautiful Soup, Scrapy, Selenium).· Strong programming skills in languages such as Python, JavaScript, or Ruby.· Knowledge of HTTP requests and web protocols.· Familiarity with data storage and processing techniques.· Attention to detail and the ability to handle and preprocess large datasets.· Strong problem-solving and troubleshooting skills.· Ethical and legal understanding of web scraping practices.· Excellent communication and teamwork skills.. Must be fluent in English.-Must be able to commute to Bahria Town Karachi daily. What We Offer:· Competitive salary package· Transport facility/ allowance· Gratuity· Paid time off (Annual, Sick, Casual)· Quarterly fun event· Staff recognition program· Career progression· Enriched workplace culture that supports growth, development, and most importantly having fun! How to Apply:If you are a skilled Web Scraper/ Python Developer with a passion for extracting valuable insights from web data and want to be part of our dynamic team, please submit your resume, portfolio (if applicable) to jobs@eaisoft.com","IT Services and IT Consulting
            
              51-200 employees
            

              1 on LinkedIn",EAISOFT PVT ,Karāchi," Karāchi, Sindh, Pakistan  
2 days ago",On-site,,2 days ago,2,Full-time,Not specified,51-200 employees,Not specified
Chrome Extension & Python Developer,"Another CRM · Rawalpindi, Punjab, Pakistan  
3 days ago

 · 20 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3737476904,1-10 employees,3737476904,https://www.linkedin.com/jobs/view/3737476904,"About the job
            

 
Company DescriptionAnother CRM is a fast-growing sales platform that caters to companies with 2 to 30 sales reps. Our platform provides a range of sales tools, from 2-way SMS and email verification to pipeline management, dialing, and reporting--all from a single, easy-to-use platform.Role DescriptionWe are seeking a self-motivated and experienced Chrome Extension & Python Developer to help us develop new features and support our existing products. Your main responsibility will be to work on developing our Chrome extension and integrating it with our database and creating automated scraping tools. This is a full-time role located in Rawalpindi, but with flexibility for remote work.Qualifications Experience building and maintaining Chrome extensions2 years of experience scraping with Python and JavascriptStrong proficiency in Python and experience working with web frameworks such as Django or FlaskExperience with HTML, CSS, and JavaScript and related frameworks such as AngularJS, ReactJS, or VueJSExperience with RESTful APIs and third-party integrationsExperience with SQL and database design and managementExcellent communication and problem-solving skillsBachelor's or higher degree in Computer Science, Software Engineering, or a related field","Software Development
            
              2-10 employees
            

              4 on LinkedIn",Another CRM ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
3 days ago

 ",Hybrid,20,3 days ago,2,Full-time,Not specified,1-10 employees,Not specified
Python Developer,"Gaur corporation · Karāchi, Sindh, Pakistan  
2 days ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3742458121,See how you compare to 69 applicants. Reactivate Premium,3742458121,https://www.linkedin.com/jobs/view/3742458121,"About the job
            

 
Educational Qualifications:Bachelor's Degree: in computer science, software engineering, or a related field. However, positions may accept equivalent work experience in lieu of formal education.Technical Skills:Python Proficiency: A strong command of Python is essential, including knowledge of the language's syntax, libraries, and best practices.Web Frameworks: Depending on the job, familiarity with web frameworks such as Django or Flask might be required.Database Management: Knowledge of databases like SQL and NoSQL databases (e.g., PostgreSQL, MySQL, MongoDB) is often important.Front-end Technologies: Proficiency in HTML, CSS, and JavaScript may be necessary for full-stack Python developers.Version Control: Experience with version control systems like Git is usually expected.APIs: Understanding of how to create and consume APIs (e.g., RESTful APIs) is often required.Testing and Debugging: Familiarity with testing frameworks (e.g., pytest) and debugging tools is essential.DevOps and Deployment: Knowledge of deployment processes, continuous integration, and containerization (e.g., Docker) can be valuable.Data Science Libraries (Optional): If the role involves data analysis or machine learning, knowledge of libraries like NumPy, pandas, scikit-learn, or TensorFlow may be required.Experience required:3-5 Associate6+ AdvanceJob Types: Contract, or Full-timeContract length: 12 monthsSalary: Rs70,000.00 - Rs100,000.00 per month",,Gaur corporation ,Karāchi," Karāchi, Sindh, Pakistan  
2 days ago",On-site,,2 days ago,2,Full-time,Not specified,Not specified,Not specified
Django Developer,"Zweidevs (Pvt) Ltd · Lahore, Punjab, Pakistan  
3 days ago

 · 160 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3741884039,11-50 employees,3741884039,https://www.linkedin.com/jobs/view/3741884039,"About the job
            

 
Company DescriptionZweidevs (Pvt) Ltd is a service-oriented company that provides creative and innovative solutions for its clients' business domains. With expertise in front-end and server-side technologies, databases, mobile apps, and other tools, we aim to exceed client expectations by delivering top-notch products.Role DescriptionThis is a full-time on-site role for a Django Developer based in Lahore. The Django Developer will be responsible for developing, testing, and deploying server-side web applications. The Developer will also collaborate with other developers and stakeholders to identify and implement innovative software solutions.Qualifications Back-End Web Development Skills: Experience in Django Development, REST API Design and Implementation, Python programming, and solid understanding of PostgreSQL or similar databases.Software Development Skills: Proficiency in Git, understanding of Agile methodologies, and experience with Docker.Front-End Development Skills: Understanding of HTML, CSS, and JavaScript, and experience with React or similar frameworks.Programming Skills: Proficiency in Python programming language.Databases Skills: Understanding of relational databases and NoSQL databases. Strong analytical and problem-solving skills with the ability to work collaboratively in a team-oriented environment.Excellent written and verbal communication skillsBachelor's degree in Computer Science or related fieldsExperience in software development with a proven track record and portfolio","Software Development
            
              11-50 employees
            

              47 on LinkedIn",Zweidevs (Pvt) Ltd ,Lahore," Lahore, Punjab, Pakistan  
3 days ago

 ",On-site,160,3 days ago,2,Full-time,Not specified,11-50 employees,Not specified
Python Developer,"Deltashoppe · Rawalpindi, Punjab, Pakistan  
1 day ago

 · 73 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3743404236,11-50 employees,3743404236,https://www.linkedin.com/jobs/view/3743404236,"About the job
            

 
Company DescriptionDeltashoppe Pvt Ltd is a full-stack software agency based in Islamabad, founded in 2010 with the vision of bringing quality solutions in the software landscape of Pakistan. We specialize in Enterprise Application Development including web and mobile applications in ASP.NET Core, PHP, Python and Angular, to name a few. Our services also include working with microservices architecture, and we ensure best industry practices and coding conventions when developing the solutions. We have a strength of over 25 employees serving in various disciplines of software development, HR, marketing, and design. Our clients are from Asia, the Middle East, Europe, Asia Pacific, and North America and we have worked in various business domains and verticals. Role DescriptionThis is a full-time on-site role for a Python Developer located in Islamabad/Rawalpindi. The Python Developer will be responsible for developing and maintaining high performance Python applications and libraries for various projects including computer vision. They will work closely with the development team to ensure smooth integration of Python components with other technologies and should be able to provide technical expertise and support to clients as needed.Qualifications Experience with image and video processing (computer vision), object detection, and machine learning.Strong understanding of Python web frameworks such as Django and FlaskExperience developing RESTful APIs with Python and its frameworksExperience in building scalable and high-performance systems with PythonProficient in Git, SQL Databases such as PostgreSQL and MySQL, and HTML/CSS/JavaScript Experience working with Azure, AWS, or other cloud platformsKnowledge of Agile development methodologies and tools Experience working with other programming languages such as Java or C# is considered a plusBachelor's degree or higher in computer science, software engineering or a related fieldExcellent problem-solving and analytic skills, with strong attention to detail and commitment to deadlinesAbility to communicate technical concepts effectively to both technical and non-technical team members","Software Development
            
              11-50 employees
            

              21 on LinkedIn",Deltashoppe ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
1 day ago

 ",On-site,73,1 day ago,2,Full-time,Not specified,11-50 employees,Not specified
Senior Backend Developer (Python),"Arbisoft · Lahore, Punjab, Pakistan  
17 hours ago

 · 36 applicants","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3744830104,"501-1,000 employees · Software Development",3744830104,https://www.linkedin.com/jobs/view/3744830104,"About the job
            

 
As a Python/Django developer you will get an opportunity to work on web applications used by millions of users every day. You will be working with a highly skilled team of other developers who love to design, write, test and maintain high quality code.You will be working with a highly skilled team of other developers who love to design, write, test, and maintain high-quality code.Responsibilities  Build new products and features through rapid build/measure/learn iterations. Work collaboratively with Designers, Peer Developers, Architects, and Product Managers on high-impact projects. Understand user experience and strive to maintain a good experience when developing interfaces Turn user/customer needs into elegant, user-centric designs.Support the open-source community
Requirements  Experience using mobile-first RWD techniques and patterns Understanding of app/browser performance and techniques Experience developing against RESTful APIs You should have at least 4 years of hands-on industrial experience in python language to apply for this job.","Software Development
            
              501-1,000 employees
            

              998 on LinkedIn",Arbisoft ,Lahore," Lahore, Punjab, Pakistan  
17 hours ago

 ",Hybrid,36,17 hours ago,3,Full-time,Mid-Senior level,"501-1,000 employees ", Software Development
Lead Python (Django) Engineer,"NorthBay - Pakistan · Pakistan  
18 hours ago

 · 83 applicants","Remote

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3747371564,201-500 employees · IT Services and IT Consulting,3747371564,https://www.linkedin.com/jobs/view/3747371564,"About the job
            

 
NorthBay Solutions, an 8+ Year Award Winning AWS Premier Consulting Partner having 400+ team size and offices across US, Canada and Asia, is recruiting highly skilled ""Lead Pythong (Django) Engineers"" with solid experience in Web Apps Development.Requirements: 7+ years of hands-on experience with designing & developing Python/Django based web apps
Expertise: Expert in Python and Django: 6+ years’ experience of Python coding skills, 4+ years of hands-on experience with Django and Django REST frameworkMicroservices/web services delivery using OAUTH2API gateway and queues experience is a mustExperienced with some ORM (Object Relational Mapper) libraries specifically Django ORMSolid database skills in a relational database (i.e., MySQL, PostgreSQL, MariaDB, etc.)
Note: The candidate should be willing to work on a hybrid-work-model
Benefits: Paid holidays and vacationsMedical OPD & Health InsuranceFuel AllowanceEmployee Life InsuranceGYM/Health Club Fee ReimbursementMobile & Internet Allowance","IT Services and IT Consulting
            
              201-500 employees
            

              30 on LinkedIn",NorthBay - Pakistan ,Pakistan," Pakistan  
18 hours ago

 ",Remote,83,18 hours ago,3,Full-time,Mid-Senior level,201-500 employees , IT Services and IT Consulting
Django Developer,"DexterSol · Lahore, Punjab, Pakistan  
7 hours ago

 · 17 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745588364,11-50 employees,3745588364,https://www.linkedin.com/jobs/view/3745588364,"About the job
            

 
DexterSol is looking for an Intermediate level of Django developer, for a full-time, on-site role. For this role, your primary focus will be collaborating with a team of developers in creating and implementing web applications and components.REQUIREMENTSMust have:• Celery, Django-Channels, Signals, sessions, Admin panel customization• RDBMS design skills are a must, and Postgres, Redis, and MySql knowledge is desirable.• Good knowledge of user authentication and authorization flows between multiple systems, servers, and 3rd-party environments/APIs.• Understanding of Django’s server-side templating language, HTML5, and CSS• Experience developing secure REST API integrations with Django REST Framework, and Postman.• Experience in cloud deployments to any of Digital Ocean, Heroku, or AWS.• Good spoken and written English.Bonus Skills:• Selenium, Unit Testing• DevOps, Docker, Server-side - Linux/Ubuntu.*You’ll have the opportunity to work, learn, and grow with a team of senior engineers and designers, through a commitment to team collaboration, communication, and product quality.","Software Development
            
              11-50 employees
            

              24 on LinkedIn",DexterSol ,Lahore," Lahore, Punjab, Pakistan  
7 hours ago

 ",On-site,17,7 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Python Developer,"Emblem Technologies · Lahore, Punjab, Pakistan  
21 hours ago

 · 105 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3745996415,51-200 employees,3745996415,https://www.linkedin.com/jobs/view/3745996415,"About the job
            

 
Working Experience: 4 years- Programming Languages: Proficiency in Python, .Net and Node as a plus- Backend Frameworks: Django, Flask, or FastAPI.- Databases: SQL (e.g., PostgreSQL, MySQL) and NoSQL (e.g., MongoDB, Dynamo, Redis).- API Development: RESTful APIs, WebSockets as a plus- Version Control: Git- Cloud Platforms: Experience with cloud platforms like AWS, Microsoft Azure, or Google Cloud Platform.- Containerization: (Docker, Kubernetes ) both are a plus.- Collaboration: Ability to collaborate effectively with frontend teams and familiarity with frontend technologies.Apply at zoha.javaid@emblemtechnologies.com with the subject line: Python Developer:It is an On-site job.Office location: DHA, phase 5, Lahore.","IT Services and IT Consulting
            
              51-200 employees
            

              86 on LinkedIn",Emblem Technologies ,Lahore," Lahore, Punjab, Pakistan  
21 hours ago

 ",On-site,105,21 hours ago,2,Full-time,Not specified,51-200 employees,Not specified
Python Developer,"Turing · Pakistan  
20 hours ago

 · 56 applicants","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3742671384,"1,001-5,000 employees · IT Services and IT Consulting",3742671384,https://www.linkedin.com/jobs/view/3742671384,About the job,,Turing ,Pakistan," Pakistan  
20 hours ago

 ",Remote,56,20 hours ago,3,Full-time,Entry level,"1,001-5,000 employees ", IT Services and IT Consulting
Senior Python Developer,"Kamayi · Lahore, Punjab, Pakistan  
10 hours ago

 · 8 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746818107,11-50 employees,3746818107,https://www.linkedin.com/jobs/view/3746818107,"About the job
            

 
Hiring for our client firm based in Lahore.Experience: 4-5 yearsQualifications 5+ years of experience with Python development, including experience with Django framework, Flask, and MySQLExperience with RESTful APIs, AWS, and GitExperience working with SQL and NoSQL databases such as MongoDBAbility to write clean, maintainable, and performant codeExperience leading and mentoring a small team of developers is a plusBachelor's or Master's degree in Computer Science, Software Engineering, or a related fieldStrong problem-solving skills and ability to work both independently and in a team environment","Human Resources Services
            
              11-50 employees
            

              29 on LinkedIn",Kamayi ,Lahore," Lahore, Punjab, Pakistan  
10 hours ago

 ",On-site,8,10 hours ago,2,Full-time,Not specified,11-50 employees,Not specified
Python Developer,"becan house · Islamabad, Islāmābād, Pakistan  
1 month ago","Hybrid

 
Internship",https://www.linkedin.com/jobs/view/3748680105,See how you compare to 16 applicants. Reactivate Premium,3748680105,https://www.linkedin.com/jobs/view/3748680105,About the job,,becan house ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 month ago",Hybrid,,1 month ago,2,Internship,Internship,Not specified,Not specified
Python Developer,"Enterprise64 · Karachi Division, Sindh, Pakistan  
1 month ago","On-site

 
Contract

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3750302219,51-200 employees · IT Services and IT Consulting,3750302219,https://www.linkedin.com/jobs/view/3750302219,"About the job
            
 
Overview:Enterprise64 is a U.S.-based technology company that creates digital solutions for startups to Fortune 500 companies in the United States, Europe, and the United Arab Emirates. We are growing rapidly across all our global offices and have career opportunities for senior profiles who are looking to work in a fast-growing company, work in a fun environment, looking to be challenged, grow, and fast-track their career.Job Description:We are seeking a talented and experienced Mid-Senior Software Developer with a strong background in Python development (2 years or more), proficiency in working with asynchronous functions, and a demonstrated understanding of OpenAI API integration. The ideal candidate will also possess knowledge and experience in Docker, database query and development, and be well-versed in using Jira for project management.Duties & Responsibilities: Python Development: Design, develop, and maintain Python applications, ensuring they meet the highest standards of quality and performance. Collaborate with the development team to create efficient and scalable software solutions. Proficient in LLM libraries in PythonAsynchronous Functions: Develop and implement asynchronous processes and functions to enhance system performance and responsiveness.OpenAI API Integration: Leverage expertise in integrating OpenAI API into the software ecosystem to enhance application capabilities. Maintain and improve OpenAI-related features and functionalities.Docker: Utilize Docker containers to ensure consistent and reliable deployment and scaling of Python applications. Work on containerization strategies for various software components.Database Query and Development: Create, optimize, and maintain database queries to support Python application functionality.Jira Experience: Use Jira for project management, tracking issues, and facilitating team collaboration. Ensure efficient and organized project workflows by leveraging Jira's capabilities.
Powered by JazzHRx4FrvpuAle","IT Services and IT Consulting
            
              51-200 employees
            

              77 on LinkedIn",Enterprise64 ,Karachi," Karachi Division, Sindh, Pakistan  
1 month ago",On-site,,1 month ago,3,Contract,Mid-Senior level,51-200 employees , IT Services and IT Consulting
Full Stack Python (Django + React) Developer,"Inovaqo · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3751470304,11-50 employees,3751470304,https://www.linkedin.com/jobs/view/3751470304,"About the job
            

 
We are actively HIRING!!!To expand our team, we are seeking an Experienced Full Stack Python (Django + React) Developer. Candidates that meet the following requirements are encouraged to apply for the post.Job Responsibilities1- Help design, build, operate and maintain the platforms data ingestion and data pipelines.2- Develop background services that reliably and efficiently respond to user actions.3- Optimize and maintain the platforms performance and reliability.4- Take charge of developing new features for container tracking and data visualization.Job Requirements-Bachelor's/master's degree in engineering computer science (or equivalent experience)-At least 2+ years of relevant experience as a software developer-At least 1+ year of experience working with Python-At least 1+ year of experience working with ReactJS-Prolific experience working with SQL/NoSQL and AWS-Excellent leadership and collaboration skills-Fluent in written and spoken EnglishBenefit & Compensation-Market competitive salary package-Daily Lunch-Travel Allowance-Paid Leaves-Snacks-Recreational ActivitiesTo apply drop your resume: hr@inovaqo.com","IT Services and IT Consulting
            
              11-50 employees
            

              22 on LinkedIn",Inovaqo ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Python/Azure Data Engineer,"Teradata · Islamabad, Islāmābād, Pakistan Reposted  
6 days ago","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3750878546,"10,001+ employees · Software Development",3750878546,https://www.linkedin.com/jobs/view/3750878546,"About the job
            

 
What You’ll DoIndividual will be responsible for solution design, Architecture, integration, and transformation, database design and development and tool implementation related to converting legacy Mainframes and/or Datastage code to Azure Native tools and Teradata SQL. Specify, demonstrate and scope Azure solutions that deliver business value to the client / prospect. Provide technical expertise to data warehouse clients that will contribute to innovative business solutions. 
Who You’ll Work With  He/She will be working DevOps product teams. (Development and Operations as one unit). This team provided various data engineering and ETL services to different client across Americas.What Makes You a Qualified Candidate 2-4 years Development experience using Azure Native tools.Skills - Teradata , RDBMS Knowledge, Hands-on knowledge of Azure Databricks (Python and PySpark), Azure data factory, Azure storageGood understand of batch and real time data along with hands-on experience in handling unstructured data.Hand ON knowledge of writing complex TD SQL.UnixExcellent in communication and able to work independently as needed along with being a strong team player.Ready to work in Shifts 
What You’ll Bring ETL tools like Datastage and Informatica.Agile and DevopsGood understanding of scheduling , ticketing and incident management tools.Knowledge of Agile and DevOps will be added advantageAirline domain knowledge will be good to haveBachelor’s Degree from a reputed Educational Institute.Azure Certifications or DataBricks will be added advantage (Other than Azure Fundamentals).
Our CompanyAt Teradata, we believe that people thrive when empowered with better information. That’s why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers—and our customers’ customers—to make better, more confident decisions. The world’s top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate data across the enterprise.Why We Think You’ll Love TeradataWe prioritize a people-first culture because we know our people are at the very heart of our success. We embrace a flexible work model because we trust our people to make decisions about how, when, and where they work. We focus on well-being because we care about our people and their ability to thrive both personally and professionally. We are an anti-racist company because our dedication to Diversity, Equity, and Inclusion is more than a statement. It is a deep commitment to doing the work to foster an equitable environment that celebrates people for all of who they are.Teradata invites all identities and backgrounds in the workplace. We work with deliberation and intent to ensure we are cultivating collaboration and inclusivity across our global organization. ​ We are proud to be an equal opportunity and affirmative action employer. We do not discriminate based upon race, color, ancestry, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related conditions), national origin, sexual orientation, age, citizenship, marital status, disability, medical condition, genetic information, gender identity or expression, military and veteran status, or any other legally protected status.","Software Development
            
              10,001+ employees
            

              10,717 on LinkedIn",Teradata ,Islamabad," Islamabad, Islāmābād, Pakistan Reposted  
6 days ago",Hybrid,,6 days ago,3,Full-time,Mid-Senior level,"10,001+ employees ", Software Development
Python/Azure Data Engineer,"Teradata · Islamabad, Islāmābād, Pakistan  
2 weeks ago

 · 92 applicants","Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3751473461,"10,001+ employees · Software Development",3751473461,https://www.linkedin.com/jobs/view/3751473461,"About the job
            

 
Our CompanyAt Teradata, we believe that people thrive when empowered with better information. That’s why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers—and our customers’ customers—to make better, more confident decisions. The world’s top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate data across the enterprise.What You’ll DoIndividual will be responsible for solution design, Architecture, integration, and transformation, database design and development and tool implementation related to converting legacy Mainframes and/or Datastage code to Azure Native tools and Teradata SQL. Specify, demonstrate and scope Azure solutions that deliver business value to the client / prospect. Provide technical expertise to data warehouse clients that will contribute to innovative business solutions. 
Who You’ll Work WithHe/She will be working DevOps product teams. (Development and Operations as one unit). This team provided various data engineering and ETL services to different client across Americas.What Makes You a Qualified Candidate 2-4 years Development experience using Azure Native tools.Skills - Teradata , RDBMS Knowledge, Hands-on knowledge of Azure Databricks (Python and PySpark), Azure data factory, Azure storageGood understand of batch and real time data along with hands-on experience in handling unstructured data.Hand ON knowledge of writing complex TD SQL.UnixExcellent in communication and able to work independently as needed along with being a strong team player.Ready to work in Shifts 
What You’ll Bring ETL tools like Datastage and Informatica.Agile and DevopsGood understanding of scheduling , ticketing and incident management tools.Knowledge of Agile and DevOps will be added advantageAirline domain knowledge will be good to haveBachelor’s Degree from a reputed Educational Institute.Azure Certifications or DataBricks will be added advantage (Other than Azure Fundamentals).
Why We Think You’ll Love TeradataWe prioritize a people-first culture because we know our people are at the very heart of our success. We embrace a flexible work model because we trust our people to make decisions about how, when, and where they work. We focus on well-being because we care about our people and their ability to thrive both personally and professionally. We are an anti-racist company because our dedication to Diversity, Equity, and Inclusion is more than a statement. It is a deep commitment to doing the work to foster an equitable environment that celebrates people for all of who they are.Teradata invites all identities and backgrounds in the workplace. We work with deliberation and intent to ensure we are cultivating collaboration and inclusivity across our global organization. ​ We are proud to be an equal opportunity and affirmative action employer. We do not discriminate based upon race, color, ancestry, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related conditions), national origin, sexual orientation, age, citizenship, marital status, disability, medical condition, genetic information, gender identity or expression, military and veteran status, or any other legally protected status.","Software Development
            
              10,001+ employees
            

              10,717 on LinkedIn",Teradata ,Islamabad," Islamabad, Islāmābād, Pakistan  
2 weeks ago

 ",Not specified,92,2 weeks ago,2,Full-time,Mid-Senior level,"10,001+ employees ", Software Development
Python/Azure Data Engineer,"Teradata · Islamabad, Islāmābād, Pakistan Reposted  
1 week ago","Hybrid

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3750872918,"10,001+ employees · Software Development",3750872918,https://www.linkedin.com/jobs/view/3750872918,"About the job
            
 
What You’ll DoIndividual will be responsible for solution design, Architecture, integration, and transformation, database design and development and tool implementation related to converting legacy Mainframes and/or Datastage code to Azure Native tools and Teradata SQL. Specify, demonstrate and scope Azure solutions that deliver business value to the client / prospect. Provide technical expertise to data warehouse clients that will contribute to innovative business solutions. 
Who You’ll Work WithHe/She will be working DevOps product teams. (Development and Operations as one unit). This team provided various data engineering and ETL services to different client across Americas.What Makes You a Qualified Candidate 2-4 years Development experience using Azure Native tools.Skills - Teradata , RDBMS Knowledge, Hands-on knowledge of Azure Databricks (Python and PySpark), Azure data factory, Azure storageGood understand of batch and real time data along with hands-on experience in handling unstructured data.Hand ON knowledge of writing complex TD SQL.UnixExcellent in communication and able to work independently as needed along with being a strong team player.Ready to work in Shifts 
What You’ll Bring ETL tools like Datastage and Informatica.Agile and DevopsGood understanding of scheduling , ticketing and incident management tools.Knowledge of Agile and DevOps will be added advantageAirline domain knowledge will be good to haveBachelor’s Degree from a reputed Educational Institute.Azure Certifications or DataBricks will be added advantage (Other than Azure Fundamentals).
Our CompanyAt Teradata, we believe that people thrive when empowered with better information. That’s why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers—and our customers’ customers—to make better, more confident decisions. The world’s top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate data across the enterprise.Why We Think You’ll Love TeradataWe prioritize a people-first culture because we know our people are at the very heart of our success. We embrace a flexible work model because we trust our people to make decisions about how, when, and where they work. We focus on well-being because we care about our people and their ability to thrive both personally and professionally. We are an anti-racist company because our dedication to Diversity, Equity, and Inclusion is more than a statement. It is a deep commitment to doing the work to foster an equitable environment that celebrates people for all of who they are.Teradata invites all identities and backgrounds in the workplace. We work with deliberation and intent to ensure we are cultivating collaboration and inclusivity across our global organization. ​ We are proud to be an equal opportunity and affirmative action employer. We do not discriminate based upon race, color, ancestry, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related conditions), national origin, sexual orientation, age, citizenship, marital status, disability, medical condition, genetic information, gender identity or expression, military and veteran status, or any other legally protected status.",,Teradata ,Islamabad," Islamabad, Islāmābād, Pakistan Reposted  
1 week ago",Hybrid,,1 week ago,3,Full-time,Mid-Senior level,"10,001+ employees ", Software Development
