Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Nodejs Developer,"Onism Solution llc. · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3756325842,11-50 employees,3756325842,https://www.linkedin.com/jobs/view/3756325842,"About the job
            

 
Job Title: Node.js DeveloperLocation: Johar Town, LahoreExperience: 1.5 - 2 yearsAbout Us:Onism Solution LLC is a dynamic and innovative tech startup that specializes in creating cutting-edge software solutions. We are seeking a talented and experienced Node.js Developer to join our growing team.Key Responsibilities:- Develop and maintain server-side applications using Node.js.- Collaborate with front-end developers to integrate user-facing elements.- Implement and manage RESTful APIs and services.- Optimize applications for maximum performance and scalability.- Ensure the security and data protection of the applications.- Troubleshoot, debug, and resolve software defects and issues.- Stay updated with emerging technologies and industry trends.**Requirements:**- Bachelor's degree in Computer Science or a related field.- Proven experience as a Node.js Developer (1.5 - 2 years).- Strong knowledge of Node.js and its frameworks, such as Express.- Familiarity with front-end technologies (HTML, CSS, JavaScript).- Understanding of databases, both SQL and NoSQL (e.g., MongoDB).- Experience with RESTful API design and implementation.- Knowledge of cloud platforms (e.g., AWS, Azure) is a plus.- Familiarity with version control systems (e.g., Git).- Strong problem-solving and communication skills.- Ability to work collaboratively in a team environment.**Benefits:**- Competitive salary and performance-based bonuses.- Opportunities for professional growth and development.- Friendly and supportive team environment.- Health and wellness programs.- Participation in cutting-edge projects in the tech industry.**How to Apply:**If you're a talented Node.js Developer looking to take your career to the next level, we'd love to hear from you. Please send your resume and a cover letter detailing your relevant experience to hr@onismsolution.com.Join us in creating innovative software solutions and be a part of our exciting journey!",,Onism Solution llc. ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
React Native Developer,"EnigmaTech Solutions ♾️ · Lahore, Punjab, Pakistan  
3 weeks ago","Hybrid

 
Contract",https://www.linkedin.com/jobs/view/3749069556,11-50 employees,3749069556,https://www.linkedin.com/jobs/view/3749069556,"About the job
            

 
Job Title: React Native DeveloperLocation: Lahore, PakistanExperience: 2-4 years Develop and maintain high-quality mobile applications using React Native.Collaborate with cross-functional teams to define, design, and ship new features.Write clean, maintainable, and efficient code.Unit-test code for robustness, including edge cases, usability, and general reliability.Work on bug fixing and improving application performance.Continuously discover, evaluate, and implement new technologies to maximize development efficiency.
Requirements: 2-4 years of professional experience in mobile app development using React Native.Strong proficiency in JavaScript and React Native framework.Knowledge of additional web technologies and UI/UX standards.Familiarity with RESTful APIs and mobile libraries for networking.Experience with popular state management libraries (e.g., Redux).Solid understanding of the full mobile development life cycle.Familiarity with version control using Git.Excellent problem-solving and debugging skills.Strong communication and teamwork abilities.Proven track record of successful mobile application development.","Software Development
            
              11-50 employees",EnigmaTech Solutions ♾️ ,Lahore," Lahore, Punjab, Pakistan  
3 weeks ago",Hybrid,,3 weeks ago,2,Contract,Not specified,11-50 employees,Not specified
Junior Java Developer,"The Neo Solutions  · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3752492671,1-10 employees,3752492671,https://www.linkedin.com/jobs/view/3752492671,"About the job
            

 
Company DescriptionThe Neo Solutions is a Digital agency focused on web development, app development, SEO, SMM, graphic designing, and paid marketing. Our team is committed to providing exceptional service to our customers while providing the best training to our employees. With over 10 years of experience, we are dedicated to staying on the forefront of technological advancements in our field.Role DescriptionThis is a full-time on-site role for a Junior Java Developer located in Lahore. The Junior Java Developer will be responsible for software development, microservices, programming, and utilizing the Spring Framework and Java. They will work on a team of developers to ensure the timely delivery of high quality software applications and will also be responsible for debugging, testing, and troubleshooting code.Qualifications Experience in software development and programmingKnowledge of microservices architectureProficiency in Java and Spring FrameworkAbility to work on a team to deliver high quality software applicationsStrong problem-solving and debugging skillsBachelor's degree in Computer Science, Information Technology, or related fieldExperience with front-end development technologies such as HTML, JavaScript, and CSS is a plus","Marketing Services
            
              2-10 employees
            

              3 on LinkedIn",The Neo Solutions  ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
Senior Software Engineer - React Native,"ibex · Lahore, Punjab, Pakistan  
2 weeks ago

 · Over 200 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3748163630,"10,001+ employees · Outsourcing/Offshoring",3748163630,https://www.linkedin.com/jobs/view/3748163630,"About the job
            

 
ibex. is seeking a skilled React Native Mobile App Developer to join our dynamic team. As a React Native Developer, you will be responsible for designing, developing, and maintaining high-quality mobile applications for both iOS and Android platforms.Responsibilities: Collaborate with cross-functional teams, including designers, product managers, and backend developers, to develop intuitive and engaging mobile applications.Translate design wireframes and user stories into functional and responsive mobile applications.Develop clean, maintainable, and scalable code using React Native and JavaScript.Implement and maintain state management solutions such as Redux or MobX.Optimize application performance and ensure responsiveness across different devices and screen sizes.Integrate RESTful APIs, web services, and external libraries into mobile applications.Conduct thorough testing and debugging of applications to identify and resolve any issues or bugs.
Requirements: 3-5 years of experience.Proven work experience as a React Native Developer or Mobile App Developer.Strong proficiency in React Native, JavaScript, and ES6+.Experience with mobile app development for both iOS and Android platforms.Familiarity with state management libraries such as Redux or MobX.Understanding of RESTful APIs and integration of third-party services.Solid knowledge of mobile UI/UX principles and best practices.Proficient understanding of code versioning tools, such as Git.Ability to work independently as well as in a team environment.Excellent problem-solving and communication skills.Attention to detail and a commitment to delivering high-quality software.
Preferred Qualifications: Experience with native iOS or Android development.Knowledge of additional frameworks or languages such as Swift, Kotlin, or Objective-C.Understanding of Agile/Scrum development methodologies.
Share your resume at ibextech.careers@ibex.co & samia.shaukat@ibex.co","Outsourcing/Offshoring
            
              10,001+ employees
            

              15,960 on LinkedIn",ibex ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago

 ",On-site,Over 200,2 weeks ago,3,Full-time,Mid-Senior level,"10,001+ employees ", Outsourcing/Offshoring
Sr. Software Engineer Mobile(React Native),"Nearpeer.org · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3752604121,51-200 employees,3752604121,https://www.linkedin.com/jobs/view/3752604121,"About the job
            

 
The ideal candidate is a self-motivated, multi-tasker, and demonstrated team-player. You will be a lead developer responsible for the development of new software products and enhancements to existing products. You should excel in working with large-scale applications and frameworks and have outstanding communication and leadership skills.  Responsibilities Writing clean, high-quality, high-performance, maintainable code Develop and support software including applications, database integration, interfaces, and new functionality enhancements Coordinate cross-functionally to insure project meets business objectives and compliance standards Support test and deployment of new products and features Participate in code reviews
Qualifications Bachelor's degree in Computer Science (or related field) 3+ years of relevant work experience Expertise in Object Oriented Design, Database Design, and XML Schema Experience with Agile or Scrum software development methodologies Ability to multi-task, organize, and prioritize work","E-learning
            
              51-200 employees
            

              93 on LinkedIn",Nearpeer.org ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,51-200 employees,Not specified
NodeJS Backend Engineer - (3-5 years experience),"Moonlabor · Rawalpindi, Punjab, Pakistan  
2 weeks ago

 · 125 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3755428524,11-50 employees,3755428524,https://www.linkedin.com/jobs/view/3755428524,"About the job
            

 
Responsibilities: Design, develop and ship large projects for large-scale SaaS and consumer applicationsCreating servers and databases for functionality.Able to setup and manage Dev OpsLead cross-functional projects, like frontend, backend, system design and Dev Ops.
Requirements: 3-5 years experience.Experience with JavaScript, NodeJS and ExpressJS.Experience with at least one of the following: PostgreSQL, DynamoDB, Redis, Mongo, RabbitMQ, Kafka.Experience with CI/CD via Github actions or IAC (Infrastructure As Code) etc.Worked with GCP, AWS, microservices, SOA.Worked on deployments using Docker, Kubernetes, ServerlessStrong understanding of Systems Design.Help other engineers get onboarded onto projects.","IT Services and IT Consulting
            
              11-50 employees
            

              14 on LinkedIn",Moonlabor ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
2 weeks ago

 ",Hybrid,125,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Full Stack Angular + .NET Developer - Remote - Pakistan,"FullStack Labs · Pakistan Reposted  
1 week ago","Remote

 
Full-time

 
Entry level",https://www.linkedin.com/jobs/view/3756351915,"501-1,000 employees · IT Services and IT Consulting",3756351915,https://www.linkedin.com/jobs/view/3756351915,"About the job
            

 
FullStack is the fastest-growing software consultancy in the Americas. We help organizations like Uber, GoDaddy, MGM, Siemens, Stanford University, and the State of California, build distributed software development teams, and deliver transformational digital solutions. As an employee-first company, we focus on hiring the most talented software designers and developers in the western hemisphere, by creating a positive, respectful, and supportive work environment where they can achieve their greatest potential.We’re most proud of: Offering life-changing career opportunities to talented software professionals across the Americas.Building highly-skilled software development teams for hundreds of the world’s greatest companies.Having delivered hundreds of successful custom software solutions, which have positively impacted the lives and careers of millions of users.Our 4.5-star rating on GlassDoor.Our client Net Promoter Score of 68, twice the industry average.
The Position:We're looking to hire a Full Stack Angular + .NET Developer to join our team. You'll work with our incredible clients in one of two ways: Team Augmentation: You will integrate yourself directly into our client's team and work alongside their existing designers and engineers on a daily basis.Design & Build: You will work on a FullStack product team to build and deliver a product to our clients. 
What We're Looking For: 3+ years of professional experience.Advanced English is required.Meaningful experience with Angular and .NET.Meaningful experience with Azure and AWS.Experience working on Agile / Scrum teams.Successful completion of a four-year college degree is required.Ability to take extreme ownership over your work. Every day is a challenge to ensure you are performing to the expectations you and your team have agreed upon.Ability to identify with the goals of FullStack's clients, and dedicate yourself to delivering on the commitments you and your team make to them.Ability to consistently work 40 hours per week.
Benefits: Competitive pay in your local currency.100% remote work.The ability to work with leading startups and Fortune 500 companies.English Classes.Virtual company events each month.Ample opportunity for career advancement.Continuing education opportunities.Depending on your location other benefits may apply.
FullStack is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity, or Veteran status. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form, which can be provided upon request during our hiring and interview process.Learn more about our Applicants Privacy Notice .","IT Services and IT Consulting
            
              501-1,000 employees
            

              714 on LinkedIn",FullStack Labs ,Pakistan," Pakistan Reposted  
1 week ago",Remote,,1 week ago,3,Full-time,Entry level,"501-1,000 employees ", IT Services and IT Consulting
"Seeking Full Stack Developer - Python, React, AWS, DevOps","Adsvol · Karāchi, Sindh, Pakistan  
2 weeks ago

 · 20 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3756780352,1-10 employees,3756780352,https://www.linkedin.com/jobs/view/3756780352,"About the job
            

 
We are looking for a talented full stack developer to join our growing engineering team. In this role, you will build and maintain the backend infrastructure and front-end interfaces for our cloud-based SaaS platform.Responsibilities: Design, build and maintain efficient, reusable and reliable Python/Django code for our backend services and APIsDevelop modern user interfaces using React along with HTML/CSS/JavaScriptIntegrate data storage solutions including SQL, MongoDB, BigQuery and FirebaseImplement Docker containers, AWS cloud services, and CI/CD pipelinesAutomate tasks through web scraping, Selenium testing and GitHub ActionsCollaborate with cross-functional teams to identify and execute on improvements
Requirements: 3+ years experience with Python and Django/Flask web frameworksProficiency with React, Redux, AJAX, and other front-end technologiesExperience with Docker, AWS, CI/CD, and DevOps processesFamiliarity with web scraping tools like BeautifulSoup, Scrapy, etc.Excellent verbal and written communication skills.
Nice to have: Experience with FastAPI, GatsbyJS, ExpressJS, and other JS frameworksKnowledge of version control systems like Git, BitBucket, and GitLabUnderstanding of MongoDB, BigQuery, Firebase or other NoSQL databases
If this looks like the perfect fit for your full stack expertise, apply today! We look forward to reviewing your background.Pay Scale: 70,000-100,000","Marketing Services
            
              2-10 employees
            

              5 on LinkedIn",Adsvol ,Karāchi," Karāchi, Sindh, Pakistan  
2 weeks ago

 ",Hybrid,20,2 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
Angular Developer - Half Pocket,"Half Pocket · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3756104099,11-50 employees,3756104099,https://www.linkedin.com/jobs/view/3756104099,"About the job
            
 
💼 LOCATION: ON-SITE at 508, Block K Phase 2 Johar Town, Lahore, Punjab, Pakistan🚫 Please note: This is NOT a remote or hybrid position. Only candidates willing and able to work on-site should apply.Compensation: PKR 200'000 - 300'000 monthly, dependent on experience. What We're Looking For:We're in search of a mid or senior Angular Developer with deep experience, both technically adept and possessing solid English communication skills. If you are an established professional eager to bring your expertise to a collaborative team, this might be for you! Role Description: Collaborate closely with our team of designers and back-end developers to craft and maintain top-quality web applications.Engage in the development of responsive solutions, upkeep and optimization of existing code, and ensure compatibility and accessibility standards.
 Key Responsibilities: Deploy and upkeep front-end frameworks and libraries.Boost application performance using efficient code practices.Engage in active code reviews, demonstrating a keen ability to write clean, well-documented code.Stay abreast of the latest trends and tech in front-end development.
 Essential Requirements: Degree in Computer Science or a related field.AT LEAST 3 years of SPECIFIC front-end development experience focusing on Angular.In-depth proficiency in JavaScript, Angular, Ionic.Ability to address and resolve cross-browser compatibility concerns.Familiarity with REST APIs.Keen attention to detail.Fluent in both written and spoken English.
 🌟 Bonus: If you have standout experience in team-based projects showcasing exemplary collaboration and teamwork skills, we're especially interested. Mention such experiences in your application! Apply Now!If you resonate as a true Senior Angular Developer and are eager to join our team, send us your updated CV along with a portfolio highlighting your most significant works.","IT Services and IT Consulting
            
              11-50 employees
            

              12 on LinkedIn",Half Pocket ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
NodeJS Developer,"Tekvaly · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time

 
Associate",https://www.linkedin.com/jobs/view/3757743456,11-50 employees · IT Services and IT Consulting,3757743456,https://www.linkedin.com/jobs/view/3757743456,"About the job
            
 
Who We AreTekvaly is a diversified global software development and IT consulting company that gives both offshore and onshore technological solutions to business enterprises. Our mission is to enable superior returns on clients’ technology investments through best-in-class industry solutions, domain expertise, and global scale. We feel deeply connected to our customers, and therefore our success isn’t just a matter of our bottom line, but a reflection of how our customers flourish, and how their communities thrive. We strive to understand our customers’ individual needs so that we can develop products and services that enhance their livelihoods. Our customers are our partners, and when we rise, we rise together.Tekvaly is looking for an ambitious and talented NodeJS Developer to join our team. As a NodeJS Developer, you will collaborate with the development team in designing and implementing web applications using Node.js.Responsibilities: Develop and maintain low-latency, performant web applications using Node.js.Write clean and sustainable code following best practices.Participate in code review and ensure and enhance the code quality.Incorporate server-side logic into the user-facing components built by front-end developers.Troubleshoot and debug applications in a timely manner to ensure high-quality applications.Work closely with the teams to understand project requirements and deliver solutions timely.Keep up-to-date with the latest advancements in Node.js development and implement new features and functionalities.Complete assigned tasks and contribute to the overall success of the team.
Requirements: 1+ years of proven experience as a NodeJS Developer.Proficiency in Node.js and its core concepts.Experience with JavaScript and its frameworks and libraries.Working Knowledge of database systems like MongoDB and MySQL.Good understanding of other web technologies such as HTML, CSS, Bootstrap, jQuery, React, Angular and Vue.jsExperience working with Agile development methodologies, including Scrum.A Bachelor's degree in Computer Science, Software Engineering, or a relevant field is required.
Soft Skills We Like to See: Strong communication skills.Time management.Adaptability and willingness to learn.Problem-solving.Analytical skills.Ability to work in a team environment and collaborate effectively with others.
Be a Part of Our Team:With a highly skilled and experienced technical workforce, we pride ourselves as a premier IT Company serving clients in diversified business verticals. We understand our customers and nurture passion when it comes to delivering end-to-end solutions. We believe in utilizing technology to make things simple and easy to use.​Perks For Our Team Player: Performance culture with the potential for quarterly bonuses and yearly salary increments.Paid Vacation and Holidays.Collaborative and healthy working environment.","IT Services and IT Consulting
            
              11-50 employees
            

              18 on LinkedIn",Tekvaly ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,3,Full-time,Associate,11-50 employees , IT Services and IT Consulting
Senior Node JS Engineer,"Dubizzle Labs · Lahore, Punjab, Pakistan  
2 weeks ago

 · 91 applicants","On-site

 
Full-time

 
Mid-Senior level",https://www.linkedin.com/jobs/view/3757381219,201-500 employees · IT Services and IT Consulting,3757381219,https://www.linkedin.com/jobs/view/3757381219,"About the job
            
 
At DUBIZZLE LABS, we are looking to further expand our Pakistan engineering office of already 300+. We are most interested in bringing on board colleagues who love to learn, perform, and teach. We are building a high-quality engineering environment with a super focus on delivering value to customers. Your primary responsibility would be to build world-class suite products to support the hyper-growth of our businesses in 16 countries.About The JobYou will be working with real estate industry shapers and leaders to define a remarkable experience for our 5 million monthly consumers looking for renting or buying a property. You will be employing real users' data to make design decisions and help define the product's vision by incorporating clients' feedbackRequired Skill Set  3+ years of experience Experience working as part of an Agile team Advanced understanding of web architecture and database fundamentals Demonstrate the ability to work independently and as part of a development team with a range of scientific and professional backgrounds Understanding of object-oriented design, data structures, and algorithms Expertise in JavaScript, Node.JS Experience with creating APIs for third parties and consuming third-party APIs will be a plus Expertise in AWS or similar cloud hosting environment Experience integrating with external systems will be a plus Familiar with the following technologies would be useful Node 8.0 with promises, async/await, generators, and coroutines
Good Luck!","IT Services and IT Consulting
            
              201-500 employees
            

              317 on LinkedIn",Dubizzle Labs ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago

 ",On-site,91,2 weeks ago,3,Full-time,Mid-Senior level,201-500 employees , IT Services and IT Consulting
Angular & NodeJs Developer,"PookiDevs Technologies · Islamabad, Islāmābād, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3755248148,11-50 employees,3755248148,https://www.linkedin.com/jobs/view/3755248148,"About the job
            
 
We looking for a candidate who is self-motivated, creative, a team player, good at programming, has good analytical skills, and possesses a strong work ethic.To ensure success as an Angular & NodeJs developer, you should have extensive knowledge of theoretical software engineering, be proficient in JavaScript, HTML, CSS & Javascript and have excellent project management skills.Responsibilities:- Collaborate with product managers and UX/UI designers to translate user requirements into high-quality, responsive web applications.- Develop and maintain web applications using Angular for the front end and Node.js for the back end.- Write clean, efficient, and well-documented code.- Optimize application performance, security, and scalability.- Work with version control systems (e.g., Git) to manage and track code changes.- Debug and troubleshoot issues in both the front-end and back-end components.- Stay up-to-date with the latest web development trends and technologies.- Participate in code reviews and provide constructive feedback to team members.- Collaborate with team members to continuously improve development processes and workflows.Skills & Qualifications:- Proven experience in web application development using Angular and Node.js.- Strong proficiency in JavaScript and TypeScript.- Experience with RESTful API design and implementation.- Knowledge of HTML5, CSS3, and responsive web design principles.- Familiarity with front-end build tools (e.g., Webpack) and package managers (e.g., npm).- Experience with database systems such as MySQL.- Ability to work independently and as part of a team.- Excellent problem-solving and communication skills.- Attention to detail and a passion for writing clean, maintainable code.","Software Development
            
              11-50 employees
            

              14 on LinkedIn",PookiDevs Technologies ,Islamabad," Islamabad, Islāmābād, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
junior react js developer,"IG TECH SERVICES · Islāmābād, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3757435838,1-10 employees,3757435838,https://www.linkedin.com/jobs/view/3757435838,"About the job
            
 
We are a company that is 100% focused on delivering digital information and solutions to our customers all around the world. Our dev projects are at the core of our organization – and so is our dev team. We aren’t code monkeys here. We’re creators.We work on multiple exciting web projects - you'll never be bored here.As a Junior React JS Developer, you will have a very important role at IG TECH . You will take a Junior role on our dev team and will be responsible for working hand in hand with both our Lead and SR Developers.Responsibilities and Requirements• Maintaining and modifying existing components.• Be proficient in React JS, Firebase, typescript and material UI• Previous experience working as a React.js developer• In-depth knowledge of JavaScript, CSS, HTML, and front-end languages.• Optimize components to work seamlessly across different browsers and devices• Self-driven and self-motivated• Able to Work independently to complete tasks without micromanagement• Ability to excel in a fast-paced, dynamic work environment• Experience with Redux will be a plus.Location: G-13,IslamabadWe look forward to speaking with you about this exciting opportunity!","Software Development
            
              2-10 employees
            

              7 on LinkedIn",IG TECH SERVICES ,Islāmābād," Islāmābād, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
JAVA Developer - FinTech,"A&I Technologies Pvt.(Ltd.)  NSTP
https://anitechnologies.net/ · Islamabad, Islāmābād, Pakistan Reposted  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3755200353,See how you compare to 64 applicants. Reactivate Premium,3755200353,https://www.linkedin.com/jobs/view/3755200353,About the job,,"A&I Technologies Pvt.(Ltd.)  NSTP
https://anitechnologies.net/ ",Islamabad," Islamabad, Islāmābād, Pakistan Reposted  
2 weeks ago",On-site,,"https://anitechnologies.net/ · Islamabad, Islāmābād, Pakistan Reposted  ",2,Full-time,Not specified,Not specified,Not specified
Software Engineer - Node.js,"Tech Nebula · Multan, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3755522635,1-10 employees,3755522635,https://www.linkedin.com/jobs/view/3755522635,"About the job
            
 
Company DescriptionTech Nebula is a dynamic and innovative full-service technology company that specializes in providing immersive digital experiences and custom web solutions to our clients through the latest and cutting-edge technologies. Our team of expert web developers is passionate about translating creative ideas into stunning web solutions, and our agile team is committed to delivering projects in record time without sacrificing quality.Role DescriptionThis is a full-time role for a Software Engineer - Node.js at Tech Nebula. As a Software Engineer - Node.js, you will be responsible for developing and implementing high-quality, scalable, and reliable web applications that meet our clients’ needs. You will work closely with cross-functional teams to identify business requirements, design and develop software solutions, and collaborate with team members to deliver high-quality code.Qualifications Bachelor's degree in Computer Science or related field0 to 2 years of experience with Node.js development and building scalable web applicationsExperience with developing and using RESTful APIs and web services using Node.jsProficient in version control (Git), Node.js frameworks (Express), and databases (SQL and NoSQL)Experience with front-end technologies such as HTML, CSS, and JavaScriptExperience with containerization using Docker or KubernetesExperience with Continuous Integration and Continuous Deployment (CI/CD) workflows using tools like Jenkins, CircleCI, or TravisCIAbility to write clean, maintainable, and efficient code and grasp new technologies quicklyStrong problem-solving and analytical skills, and the ability to work collaboratively in a team environment
We're on the hunt for curious minds! Whether you're a fresh-faced student or in the final lap of academia, we wholeheartedly encourage you to leap into this opportunity. But hey, if you've sprinkled some experience onto your learning journey, that's the cherry on top! Dive in, the future awaits.",,Tech Nebula ,Multan," Multan, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
Frontend Developer (Angular),"Prosigns · Lahore, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3755508050,11-50 employees,3755508050,https://www.linkedin.com/jobs/view/3755508050,"About the job
            
 
As an Angular Developer, you will be a key member of our software development team, responsible for designing and implementing user interfaces using the Angular framework. Your primary focus will be on developing scalable and high-performance web applications, collaborating with cross-functional teams to deliver seamless user experiences. With a solid understanding of front-end technologies and best practices, you will contribute to the continuous improvement and innovation of our software products. Responsibilities Develop user interfaces using Angular, HTML, CSS, and JavaScript.Collaborate with designers and back-end developers to translate design concepts into functional web applications.Ensure the technical feasibility and performance optimization of UI/UX designs.Implement responsive web design principles to deliver consistent experiences across various devices and screen sizes.Participate in code reviews and contribute to the improvement of coding standards and practices.Troubleshoot and resolve front-end issues, ensuring optimal user experience.Stay updated on the latest Angular releases and trends, incorporating new features and best practices into projects.Work in an agile development environment, meeting project deadlines and milestones.
Qualifications Bachelor's degree in Computer Science, Software Engineering, or a related field.Minimum 1 year experience as an Angular Developer or in a similar front-end development role.Strong proficiency in Angular, HTML5, CSS3, and JavaScript.Ability to collaborate effectively in a team environment.Excellent problem-solving and analytical skills.Strong attention to detail and a commitment to delivering high-quality code.",,Prosigns ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Software Developer (Laravel/PHP/JS),"Omfort (Pvt) Ltd. · Karāchi, Sindh, Pakistan  
2 weeks ago

 · 13 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3755252457,muhammad zeeshan is hiring for this job,3755252457,https://www.linkedin.com/jobs/view/3755252457,"About the job
            
 
Omfort is currently seeking a talented and experienced Software Developer to join our innovative team. As a Software Developer, you will be responsible for developing and maintaining web applications using Laravel, PHP, and JavaScript.Requirements: Bachelor's degree in Computer Science or a related fieldMinimum of 2 years of professional experience in software developmentStrong proficiency in Laravel framework and PHP programming languageSolid understanding of JavaScript, including frameworks such as Vue.js or ReactExperience with front-end technologies such as HTML5, CSS3, and BootstrapFamiliarity with database systems, particularly MySQLKnowledge of version control systems, such as GitStrong problem-solving and analytical skillsExcellent communication and collaboration abilities
Responsibilities: Collaborate with the development team to gather and analyze project requirementsDesign, develop, and maintain web applications using Laravel, PHP, and JavaScriptWrite clean and efficient code following coding standards and best practicesTroubleshoot and debug software defects and issuesConduct code reviews to ensure code quality and adherence to coding standardsCollaborate with cross-functional teams to continuously improve development processesStay updated with emerging technologies and industry trends
If you are a self-driven and passionate Software Developer with expertise in Laravel, PHP, and JavaScript, we would love to hear from you. Join our team and work on exciting projects that push the boundaries of technology. Apply now with your updated resume and portfolio.",,Omfort (Pvt) Ltd. ,Karāchi," Karāchi, Sindh, Pakistan  
2 weeks ago

 ",On-site,13,2 weeks ago,2,Full-time,Not specified,Not specified,Not specified
React Native Developer for mobile app (android and ios),"Code Melding Solutions · Pakistan  
2 weeks ago

 · 51 applicants","Remote

 
Contract",https://www.linkedin.com/jobs/view/3749351519,1-10 employees,3749351519,https://www.linkedin.com/jobs/view/3749351519,"About the job
            
 
 **Please do not apply for this job if you do not meet the requirements.**We are looking for a React Native mobile app developer who can create a music app for both Android and iOS platforms. The app should have a user-friendly interface, a rich library of songs, and a NFC payment feature that allows users to pay for their subscriptions or purchases using their smartphones.The developer must have the following qualifications:- A Mac computer with the latest version of Xcode and Android Studio installed.- A portfolio of at least 3 React Native projects that demonstrate your skills and experience in app development. Please provide the links to your projects.- A good knowledge of React Native, JavaScript and other relevant technologies.- A clean and professional coding style that follows the best practices and conventions of React Native. We will need to have a look at your code through online meeting.- A willingness to communicate and collaborate with us through online meetings and code reviews. We will need to see your code and provide feedback and suggestions.If you are interested in this job, please send us your resume, portfolio. We will contact you if we find you suitable for this project.Thank you for your attention and we look forward to hearing from you soon.If you can message us your portfolio directly, that would be easier.",,Code Melding Solutions ,Pakistan," Pakistan  
2 weeks ago

 ",Remote,51,2 weeks ago,2,Contract,Not specified,1-10 employees,Not specified
