Job Title,Job Info,Job Type,Job Link_x,employees,Job ID,Job Link_y,Job Desception,Company Info,company,location_1,location_2,Remote/Onsite,n_applicant,job posting time,Job Type nElements,Job-Type,Experience Level,Comp_N_Employees,Comp_Industry
Shopify Theme Developer,"IT Creaters · Lahore, Punjab, Pakistan  
4 days ago

 · 14 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3750107191,1-10 employees,3750107191,https://www.linkedin.com/jobs/view/3750107191,"About the job
            

 
Role DescriptionThis is a full-time on-site role located in Lahore for a Shopify Theme Developer. The successful candidate will be responsible for designing and developing Shopify themes, customizing themes to meet specific needs, and integrating Shopify with third-party applications. Day-to-day tasks will include collaborating with other team members, testing theme functionality, and providing efficient and effective solutions to clients.Qualifications Experience in Shopify theme development and customizationGood understanding of Liquid, HTML, CSS, and JavaScriptExpertise in Shopify APIs and third-party integrationsExperience in version control systems, such as GitKnowledge of e-commerce and online marketing principlesFamiliarity with Agile/Scrum methodologiesBachelor's degree or higher in Computer Science, Web Development, or a related fieldStrong problem-solving and analytical skillsExcellent communication and collaboration skills, including the ability to work efficiently as part of a teamAbility to prioritize and manage multiple projects and tasks","Software Development
            
              2-10 employees
            

              9 on LinkedIn",IT Creaters ,Lahore," Lahore, Punjab, Pakistan  
4 days ago

 ",On-site,14,4 days ago,2,Full-time,Not specified,1-10 employees,Not specified
Shopify Developer,"Westlane Linens · Karachi Division, Sindh, Pakistan  
2 weeks ago

 · 19 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3746391383,201-500 employees,3746391383,https://www.linkedin.com/jobs/view/3746391383,"About the job
            

 
Company DescriptionWestlane Linens is a leading supplier of bed, bath, kitchen and table linens for hospitality & institutional textiles for national chains, local laundries, hotels, restaurants, gyms, and other users in the UK, Ireland, and Scotland. As a direct mill-to-consumer company, with over 50 years of experience, we ensure better prices, direct consumer to mill feedback, ever-evolving products, and can serve any quantity supplies.Role DescriptionWestlane Linens is seeking a full-time, on-site Shopify Developer located in Karachi, Pakistan. As a Shopify Developer, you will be responsible for developing, customizing, and maintaining the e-commerce platform and ensuring smooth functioning by optimizing the website's speed and performance.Qualifications At least 2 years of experience in Shopify Development, Liquid programming, HTML, CSS, JavaScript, and jQueryExperience with Shopify API and familiar with Shopify Plus featuresExpert in Shopify's front-end architecture and mobile-first responsive designExperience with HTML, SASS/SCSS, and Gulp is a plusAbility to collaborate and communicate effectively in cross-functional and team environmentsBachelor's degree or higher in Computer Science, web development, or related field
If you are passionate about e-commerce, possess a keen eye for design, and have a knack for solving complex technical challenges, we want to hear from you! To apply, please send your resume and portfolio to info@westlanelinens.co.uk Do mention ""CV for Shopify Developer"" in the subject line. This is an inhouse position, Only apply if you are available for the position in Karachi.","Apparel & Fashion
            
              201-500 employees",Westlane Linens ,Karachi," Karachi Division, Sindh, Pakistan  
2 weeks ago

 ",On-site,19,2 weeks ago,2,Full-time,Not specified,201-500 employees,Not specified
Shopify Expert VA,"Techwizard · Lahore, Punjab, Pakistan  
2 weeks ago","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3724203168,11-50 employees,3724203168,https://www.linkedin.com/jobs/view/3724203168,"About the job
            
 
🚀 𝐉𝐨𝐢𝐧 𝐎𝐮𝐫 𝐓𝐞𝐚𝐦: 𝐒𝐡𝐨𝐩𝐢𝐟𝐲 𝐄𝐱𝐩𝐞𝐫𝐭 𝐕𝐀 𝐖𝐚𝐧𝐭𝐞𝐝! 💼Are you a skilled Shopify enthusiast looking for a new opportunity to showcase your talent? 🛍️💻We're on the hunt for a Shopify Expert Virtual Assistant to join our dynamic team!If you're passionate about e-commerce, have a knack for managing online stores, and thrive in a fast-paced environment, we want to hear from you. 🌟🔹 Key Responsibilities:🔹Managing and optimizing Shopify stores🔹Product listings and updates🔹Inventory management🔹Customer support and inquiries🔹Order processing🔹Website maintenance and improvements🔹Marketing & Generating Sales🔹Making a Successful StoreIf you're ready to take your career to the next level and be part of a growing team, drop us a message with your qualifications and experience. 📩𝐓𝐨 𝐚𝐩𝐩𝐥𝐲 𝐨𝐫 𝐥𝐞𝐚𝐫𝐧 𝐦𝐨𝐫𝐞, 𝐩𝐥𝐞𝐚𝐬𝐞 𝐫𝐞𝐚𝐜𝐡 𝐨𝐮𝐭 𝐭𝐨 𝐮𝐬 𝐚𝐭 +𝟗𝟐 𝟑𝟑𝟎 𝟏𝟎𝟑𝟎𝟑𝟓𝟓📧","Education
            
              11-50 employees
            

              1 on LinkedIn",Techwizard ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago",Hybrid,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"ICT Mates · Lahore, Punjab, Pakistan  
2 weeks ago

 · 33 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3755271249,1-10 employees,3755271249,https://www.linkedin.com/jobs/view/3755271249,"About the job
            
 
About ICT Mates:ICT Mates is a full-service digital media company based in Pakistan. We specialize in providing innovative digital solutions to our clients, ranging from website development to digital marketing strategies. As we continue to expand our services and client base, we are seeking an On-Call Shopify and WordPress Developer to join our dynamic team. This role offers a unique opportunity to gain hands-on experience, enhance your skills, and contribute to exciting projects in the field of web development.Job Description:ICT Mates is looking for an enthusiastic and talented Shopify and WordPress Developer to assist our development team in creating and maintaining visually appealing and functional websites for our clients. In this role, you will work on an on-call basis, providing development support and solutions as needed for various projects.Key Responsibilities: Develop Shopify and WordPress websites for clients, ensuring they are user-friendly, responsive, and visually appealing.Customize and modify themes, templates, and plugins to meet specific client requirements.Collaborate with the design and development teams to implement website layouts and features.Troubleshoot and debug issues, ensuring the websites are error-free and optimized for performance.Stay updated with the latest web development trends and technologies.Participate in brainstorming sessions and offer innovative ideas for web development projects.Perform other tasks and projects as assigned by the team lead or manager.
Qualifications: Degree in Computer Science, Software Engineering, Web Development, or a related field is preferred.Proficiency in HTML, CSS, JavaScript, and PHP.Familiarity with Shopify and WordPress platforms is a plus but not mandatory.Strong problem-solving skills and attention to detail.Excellent communication and teamwork abilities.Eagerness to learn and adapt to new technologies.Creativity and a passion for web development.
What We Offer: Opportunity to provide on-call development support and work on various projects.A creative and collaborative work environment.The chance to contribute to real client projects.Training and guidance to enhance your skills.Flexible working hours.A supportive team to help you learn and grow in the field.
Note:ICT Mates is an equal opportunity employer and welcomes applications from candidates of all backgrounds. Join us at ICT Mates and embark on an exciting journey to provide on-call web development solutions and gain valuable experience in the field of web development!","Information Technology & Services
            
              2-10 employees
            

              11 on LinkedIn",ICT Mates ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago

 ",Hybrid,33,2 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
WordPress / Shopify Developer,"66Loop Technologies · Lahore District, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3755246205,11-50 employees,3755246205,https://www.linkedin.com/jobs/view/3755246205,"About the job
            
 
66Loop Technologies is seeking a skilled and experienced WordPress / Shopify Developer with expertise in custom coding and as well as worked on liquid files to join our team. As a Web Developer, you will be responsible for developing and maintaining our Shopify-based e-commerce, business, social media and blog websites etc.Skills and Requirements  Proficient with ACF, Toolsets, Elementor, Divi, CrocoblocksAdvanced Speed OptimizationProficient with HTML, CSS, PHP, JS, MySQLCustom Wordpress Theme Development Custom Wordpress Plugin Development will be a plus pointCustomizing Wordpress Themes and Plugins according to the requirement 6 months – 1 year of experience in Shopify store development, including custom theme creation from scratchMust have expertise in HTML/CSS, JavaScript, and Liquid Template LanguageA deep understanding of Shopify APIs, theme customization, development and deployment, and app integrationsEssential skills in PHP and MySQL for efficient backend developmentAbility to work collaboratively with cross-functionalExcellent communication and troubleshooting skillsExperience with other e-commerce platforms such as WooCommerce or BigCommerce
Minimum Experience: 6 Months – 1 YearFor interested applicants, you may send in your resume to contact@66loop.comSubject: WordPress/Shopify Developer Location: Johar Town Lahore (Office Based)",,66Loop Technologies ,Lahore," Lahore District, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"UPEPE Media · Lahore, Punjab, Pakistan  
2 weeks ago

 · 35 applicants","Hybrid

 
Full-time",https://www.linkedin.com/jobs/view/3749339750,11-50 employees,3749339750,https://www.linkedin.com/jobs/view/3749339750,"About the job
            
 
Location: Lahore, Pakistan (100% Remote Job)Job Type: Full-TimeUPEPE Media is seeking a highly technical and solution-oriented Shopify Developer to elevate our e-commerce platform. The ideal candidate will possess a robust understanding of the Shopify ecosystem, an ability to identify and integrate the right apps for specific functionalities, and a relentless 'get it done' mentality to creatively navigate through Shopify's limitations.Key Responsibilities: Extensively explore and harness Shopify’s capabilities to ensure our platform aligns with our business goals while pushing the boundaries of what's achievable.Select, customize, and optimize Shopify themes to resonate with our brand and provide an intuitive shopping experience.Identify, evaluate, and integrate necessary Shopify apps to extend the platform’s functionality to meet our specific needs.Proactively troubleshoot and resolve issues within the Shopify platform, employing a creative problem-solving approach to overcome limitations and challenges.Collaborate closely with cross-functional teams to ensure a seamless and interactive user interface, ensuring the platform’s technical aspects align with aesthetic and functional requirements.Monitor, analyze, and optimize site performance, including page speed, mobile responsiveness, and SEO rankings.Stay updated on the latest developments within the Shopify ecosystem, and continually seek opportunities to improve and enhance the platform.
Qualifications: Bachelor’s degree in Computer Science, Web Development, or related field.Minimum of 3 years of hands-on experience with Shopify platform setup, theme customization, and optimization.Proficiency in Liquid, HTML, CSS, JavaScript, and responsive design principles.Deep understanding of Shopify apps, with a proven track record of leveraging the right apps to meet business functionality requirements.Excellent problem-solving skills with a proactive 'get it done' mentality, able to work around platform limitations creatively.Strong technical acumen, with a deep understanding of e-commerce best practices, SEO principles, and web performance optimization techniques.Exceptional communication and project management skills, with the ability to work both independently and within a collaborative team environment.
UPEPE Media offers a competitive salary package, a collaborative work environment, and a chance to contribute to a growing and dynamic team. If you are a Shopify Developer with a strong technical backbone and a relentless problem-solving drive, we invite you to send your resume and portfolio to info@upepe.comUPEPE Media is an equal-opportunity employer. We welcome applications from candidates of all backgrounds and experiences.",,UPEPE Media ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago

 ",Hybrid,35,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer - Office Based,"Hr Funnelz- Expert-Vetted Technical Recruitment · Karāchi, Sindh, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3757266003,1-10 employees,3757266003,https://www.linkedin.com/jobs/view/3757266003,"About the job
            
 
JOB SPECIFICS Salary: Market CompetitiveLocation: KarachiResponsibilities: Develop and maintain CMS-developed websites with a focus on performance, responsiveness, and security.Collaborate with designers and team members to implement web design concepts.Utilize strong troubleshooting skills and attention to detail.Stay updated on industry trends and best practices.
Requirements: Proven experience as a CMS Web Developer.Proficiency in Shopify, WordPress, Squarespace, Wix, Webflow, and many others.Familiarity with CMS development.Ability to optimize websites for speed, security, and SEO best practices.Full control of the CMS, including the capability to build pages from scratch when needed.Strong problem-solving skills.Excellent communication and teamwork abilities.Dedication to quality work and meeting deadlines.","Human Resources Services
            
              2-10 employees
            

              1 on LinkedIn",Hr Funnelz- Expert-Vetted Technical Recruitment ,Karāchi," Karāchi, Sindh, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,1-10 employees,Not specified
Shopify Developer,"Lifetech Applications · Rawalpindi, Punjab, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3757279613,11-50 employees,3757279613,https://www.linkedin.com/jobs/view/3757279613,"About the job
            
 
KEY SKILLS Execution on approved design direction in pixel-perfect HTML and CSS/SCSS based templates outputHands-on experience of custom theme development on templates in Shopify and knowledge of Shopify Liquid (E-Commerce Domain)Shopify 3rd Party App integration experience i.e. Klaviyo, Bold-Subscription, AirFields, Recharge-App, etc Experience of code version control, branching, pulling, and merging using GITAdding interaction and animations with CSS and JavaScriptWorking knowledge of SASS (CSS preprocessor)A grasp of SEO / SEM best practices - in terms of HTML structure and front-end performanceExtensive experience with responsive, mobile-first development with a strong understanding of mobile browser capabilitiesGood Knowledge In Javascript (ES6).
BONUS Experience with JS Frameworks/Libraries such as React (next.js)Expert knowledge of Shopify/Liquid frameworkExperience developing headless commerce sites and headless CMS - e.g. ContentfulExperience working with global international clients and brand namesExperience working with Node-cliExperience working with Slate/Packer
THE CANDIDATEWe are looking for passionate candidates with: A deep appreciation for the importance of customer experiences in clothing, fashion and sustainability industriesA desire to stay up to date on new technologies & software development techniques Good Interpersonal and communication skills - all our team members interact with our clients, so being personable is very importantA willingness to get the job done and, when needed, go the extra mile to ensure that we exceed expectationsAbility to meet in person in the office as per company policies. Ideally the candidate would be in the office, however we’re open to remote-working scenarios.
WHAT YOU CAN EXPECT WORKING WITH US We are a world-class digital agency based in the US, with international clients such as Givenchy & Nili Lotan and so you will get to learn by working with amazing brandsYou will work on cutting-edge technology and implementation of best practices in UI/UX to develop pixel-perfect desktop browser and mobile experiencesYou can expect to work in a culture that empowers team members, encourages creativity, innovation and healthy dialogueWe believe in hiring talented people and providing them with all the resources to be successful and accountable for the resultsWe offer very competitive compensation commensurate with experience and potential",,Lifetech Applications ,Rawalpindi," Rawalpindi, Punjab, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Team Lead Shopify,"Devmont Digital · Karachi Division, Sindh, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3757270228,11-50 employees,3757270228,https://www.linkedin.com/jobs/view/3757270228,"About the job
            
 
Job Details: SENIOR SHOPIFY DEVELOPER LEAD POSITION (On-site)Industry:Information TechnologyFunctional Area:Software & Web DevelopmentJob Type:Full Time/PermanentJob Shift:First Shift (Day)Job Location:Gulshan-e-Jamal, Karachi, PakistanRole DescriptionAs a Senior Shopify Developer and Team Lead, you will oversee and drive the development of Shopify-based websites, taking a leadership role within our organization. This full-time position requires your presence on-site in Karachi. Your primary responsibilities will include leading, designing, developing, testing, and maintaining Shopify websites to create customized e-commerce solutions that align with our clients' business needs. You will collaborate closely with our development team, project managers, and clients to ensure project success.Qualifications 3-4 years of experience in Shopify store development, including custom theme creation from scratch.Proficiency in Shopify LiquidA deep understanding of Shopify APIs, theme customization, development and deployment, and app integrations.Knowledge of Shopify Plus.Essential skills in PHP and MySQL for efficient backend development.Experience with version control tools like Github or BitbucketAbility to work collaboratively with cross-functional.Bachelors' degree in Computer Science or related field or relevant work experience.Working knowledge of web hosting and web performance optimization is a plus.Excellent communication and troubleshooting skills.Experience with other e-commerce platforms such as Magento, WooCommerce or BigCommerce is a plus.","IT Services and IT Consulting
            
              11-50 employees
            

              14 on LinkedIn",Devmont Digital ,Karachi," Karachi Division, Sindh, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Developer,"eSpark Consulting Group · Karachi Division, Sindh, Pakistan  
3 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3757503112,51-200 employees,3757503112,https://www.linkedin.com/jobs/view/3757503112,"About the job
            
 
Shopify Developer Job Description:  We are seeking a skilled and experienced Shopify developer to join our team. The ideal candidate will have a strong understanding of e-commerce and the Shopify platform, with the ability to create and customize online stores to meet the specific needs of our clients. The Shopify developer will be responsible for developing, maintaining, and optimizing Shopify-based websites to ensure a seamless and efficient online shopping experience for our clients' customers. Key Responsibilities:   Shopify Development: Design, develop, and customize Shopify websites according to client requirements. This includes creating themes, customizing templates, and implementing functionality to meet business goals. E-commerce Integration: Integrate and configure third-party apps and tools to enhance the functionality of Shopify websites, such as payment gateways, inventory management, and marketing tools. Front-End Development: Ensure that the front-end of the Shopify website is visually appealing, responsive, and user-friendly. Customize the look and feel of the website through HTML, CSS, and JavaScript. Back-End Development: Customize and extend the back end of Shopify websites using Liquid, Shopify's templating language. This may involve creating custom data models, handling data storage, and managing server-side functionality. Performance Optimization: Monitor and optimize website performance, including page load times, to provide the best possible user experience. Quality Assurance: Conduct thorough testing to ensure the website functions correctly and is free from bugs or errors. Security and Compliance: Implement security best practices and ensure that the website complies with relevant data protection and e-commerce regulations. Documentation: Maintain documentation for all customizations and configurations, making it easier for clients and team members to understand the website's setup. 
  Requirements:  Proficiency in HTML, CSS, JavaScript, and other relevant web development technologies. Experience in custom web application development using JavaScript, PHP, or similar languages. Familiarity with Shopify's APIs and the ability to integrate third-party applications. Expertise in customizing Shopify Plugins or developing plugins from scratch. Development and customization of Shopify Apps. Strong debugging skills. Strong optimization skills to ensure fast-loading and responsive websites. Familiarity with mobile-first design principles and responsive web design. Ability to collaborate effectively with cross-functional teams, including designers and back-end developers. Understanding of e-commerce best practices, UX/UI design, and responsive design principles. Excellent communication skills and the ability to work collaboratively with clients and team members. Knowledge of integrating custom apps into enterprise-level Shopify environments. Strong problem-solving skills and the ability to work independently on complex projects. Proven experience as a Shopify Developer with a strong portfolio showcasing your Shopify projects. An enthusiastic candidate who's willing to work flexible working hours and days. 
  Experience: 2 years  Education: Bachelor's degree in computer science, web development, software engineering, or a related field. Job Type: Full Time | Location: Gulistan e Jauhar Block 1 | Onsite.  eSpark Consulting Group offers the following benefits:   Paid time off Flexible work hours Medical coverage BI Annual Increment Life Insurance Fuel Allowance",,eSpark Consulting Group ,Karachi," Karachi Division, Sindh, Pakistan  
3 weeks ago",On-site,,3 weeks ago,2,Full-time,Not specified,51-200 employees,Not specified
Shopify Developer,"Software Pro · Lahore, Punjab, Pakistan  
2 weeks ago

 · 20 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3762820821,201-500 employees,3762820821,https://www.linkedin.com/jobs/view/3762820821,"About the job
            
 
Job Description:Software pro is searching for candidates for the position of Shopify developer. This position requires a candidate with expertise in building modern E-Commerce sites. The candidate will write clean, reusable code with a strong emphasis on stability and performance, an expert in Shopify development, including building custom themes and features from scratch as well as modifications to existing elements with expert level knowledge of HTML, CSS & JavaScript. Understand project concepts and requirements with minimal assistanceResearch, customize and implement third-party add-ons, plugins, and other integrationsCollaborate with the UX and UI design teams to produce seamless, robust, and innovative front-end user experienceGenerate custom-tailored Shopify themes, and modify pre-existing templates as neededManage multiple projects simultaneously, and be able to address clients’ specific needs and requirements at a moment’s noticeComply with internal and external deadlinesWork on multiple projects all at the same timeKnowledge AJAX, Vanilla JSRest APIJ-query and JS knowledgeMedia Query knowledgeKnowledge of liquid programming languageExperience in dealing with USA clients
Job Type: Full-time","Information Technology & Services
            
              201-500 employees
            

              44 on LinkedIn",Software Pro ,Lahore," Lahore, Punjab, Pakistan  
2 weeks ago

 ",On-site,20,2 weeks ago,2,Full-time,Not specified,201-500 employees,Not specified
Shopify Developer,"Codup · Karachi Division, Sindh, Pakistan  
2 weeks ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3762192854,51-200 employees,3762192854,https://www.linkedin.com/jobs/view/3762192854,"About the job
            
 
Job Requirements: Must Have Broad shop construction, launch, and maintenance expertise, as well as a general understanding of the admin systemProven skills in HTML5, CSS3, and JavaScript, as well as a thorough grasp of the DOMPrevious experience working with a custom theme and/or the Storefront APIWorking knowledge of Shopify's theming system and Liquid templatingPrevious experience implementing/debugging third-party Shopify apps, as well as building unique solutions if neededIn-depth knowledge and expertise with vanilla JavaScript, jQuery, ES2015/ES6, and current JavaScript frameworksWorking knowledge of Shopify's object/properties, AJAX API, and Meta fieldsExtensive testing and debugging abilities using the browser console and other toolsWorking knowledge of third-party services and APIs, as well as Shopify pluginsKnowledge of A/B Testing Tools like Google OptimizeMust have hands on experience working on Shopify Plus
Nice to Have Knowledge of Checkout Extensibility API's integrationNodeJs and ReactJS knowledge is a plus","IT Services and IT Consulting
            
              51-200 employees
            

              115 on LinkedIn",Codup ,Karachi," Karachi Division, Sindh, Pakistan  
2 weeks ago",On-site,,2 weeks ago,2,Full-time,Not specified,51-200 employees,Not specified
Manager Engineering- Shopify,"SQUATWOLF · Karāchi, Sindh, Pakistan  
1 week ago","On-site

 
Full-time

 
Director",https://www.linkedin.com/jobs/view/3761860890,51-200 employees · Apparel & Fashion,3761860890,https://www.linkedin.com/jobs/view/3761860890,"About the job
            
 
The role of a Shopify Development Manager is a multifaceted and critical position within SQUATWOLF. The ideal candidate will primarily be responsible for the development and optimization of the Shopify Plus platform, themes, and associated apps along, while also effectively managing and leading a team of skilled developers.Responsibilities Responsible for the development of the Shopify Plus platform, themes, liquid programming language and corresponding apps.Design UX based from our brand standard and style guide.Implement system integrations that are crucial to our success.Contribute in the development of open source software, HTML5/CSS/JavaScript, and common web technologies integral to building seamless multi-channel experiences.Knowledgeable in security / personal data protection principals and GPDR.Developing testing plans and troubleshooting issues related to eCommerce issues.Conducting root cause analysis and determining/developing corresponding action items.Implement advanced debugging techniques and usage of browser developer tools.
Qualifications 6+ years of experience in Shopify DevelopmentGeneral experience building, launching and maintaining stores, as well as general knowledge of the admin systemDemonstrable expertise with HTML5, CSS3, and JavaScript, with an in-depth understanding of DOMExperience with working with a custom made theme and/or Storefront APIExperience with Shopify's theming system and Liquid templatingExperience with implementing/debugging 3rd party Shopify apps as well as creating custom solutions if necessaryThorough understanding and experience with vanilla JavaScript, jQuery, ES2015/ES6, and modern JavaScript frameworksExperience with Shopify's object/properties, AJAX API, and Meta fieldsExperience with Hydrogen UI is a plusThorough testing and debugging skills with browser console and external toolsExperience developing for responsive layouts for a desktop, tablet, and mobileExperience working with 3rd party services and APIs, specifical plugins for ShopifyAbility to communicate well, giving proactive feedback to peers and teamGood organizational skillsExperience of managing team & projectsGood English speaking skills","Apparel & Fashion
            
              51-200 employees
            

              75 on LinkedIn",SQUATWOLF ,Karāchi," Karāchi, Sindh, Pakistan  
1 week ago",On-site,,1 week ago,3,Full-time,Director,51-200 employees , Apparel & Fashion
Shopify Developer,"Node · Islāmābād, Pakistan  
1 week ago

 · 8 applicants","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3766665843,11-50 employees,3766665843,https://www.linkedin.com/jobs/view/3766665843,"About the job
            
 
As an experienced In-House Shopify Developer at NODE Agency, you will play a key role in managing and growing our Shopify eCommerce platform. Collaborate with cross-functional teams, including marketing, design and operations, to ensure our website is optimized for business and user experience.Responsibilities:- Monitor and optimize our existing Shopify website, ensuring smooth running and performance.- Implement new features and functionality to enhance user experience and increase conversion.- Collaborate with the design team to translate design ideas into Shopify themes.- Conduct regular site audits to identify and address any technical issues or faults.- Manage and troubleshoot third party integration with apps.- Stay up to date with the latest Shopify and eCommerce trends to make informed recommendations.- Monitor website performance, speed, and security, and improve prioritization strategies.- Provide technical support to the marketing team for campaigns and promotions.- Support custom solutions and apps when needed.- Collaborate with external partners or agencies when necessary.Requirements:- 3+ years of experience as a Shopify Developer, with a strong portfolio of eCommerce projects.- Proficiency in HTML, CSS, JavaScript, and Liquid.- Expertise in Shopify theme development and optimization.- Experience with Shopify Plus is a plus.- Knowledge of network performance optimization techniques.- Strong problem solving skills and attention to detail.- Ability to work independently and be part of a team.- Excellent communication skills.- Strong organizational and time management skills.If you're a talented Shopify Developer looking to join a dynamic team, please WhatsApp your resume at: 0348-8804863 or email at: hrnode37@gmail.comSalary Range: 100k - 200kLocation: Islamabad","Software Development
            
              11-50 employees
            

              13 on LinkedIn",Node ,Islāmābād," Islāmābād, Pakistan  
1 week ago

 ",On-site,8,1 week ago,2,Full-time,Not specified,11-50 employees,Not specified
Shopify Designer,"Bredwares Technologies · Islamabad, Islāmābād, Pakistan  
1 week ago","On-site

 
Full-time",https://www.linkedin.com/jobs/view/3772852021,51-200 employees,3772852021,https://www.linkedin.com/jobs/view/3772852021,"About the job
            
 
Role DescriptionThis is a full-time, on-site role located in Islamabad for a Shopify Designer. As a Shopify Designer, you will be responsible for creating engaging and innovative designs that enhance user experience and ensure a seamless e-commerce journey. You will also be responsible for developing visual concepts and strategies for multiple projects, along with managing multiple projects simultaneously to meet timelines.Qualifications 4+ years of experience in designing for Shopify or equivalent platformsExperience with user-centered design and responsive design principlesAbility to effectively communicate design concepts to both technical and non-technical audiencesFlexibility and ability to work in a fast-paced environment with changing priorities and limited supervisionExcellent problem-solving and project management skills
Office Location:CBT TOWER, Gulberg Greens - IslamabadOffice Timings:9 am - 6 pm (Mon - Fri)Interested candidates can apply through Linkedin or send us your CV at Hr@bredware.com","IT System Custom Software Development
            
              51-200 employees
            

              30 on LinkedIn",Bredwares Technologies ,Islamabad," Islamabad, Islāmābād, Pakistan  
1 week ago",On-site,,1 week ago,2,Full-time,Not specified,51-200 employees,Not specified
Looking for a Shopify speed optimization expert,"Code Minded Studios · Pakistan  
1 week ago

 · 30 applicants","Remote

 
Part-time",https://www.linkedin.com/jobs/view/3768942582,1-10 employees,3768942582,https://www.linkedin.com/jobs/view/3768942582,"About the job
            
 
Job Overview: We are looking for a Shopify Speed Optimization Specialist to enhance the performance of limitlessjewellery.com, with a specific goal of achieving a score of 80+ on desktop and 75+ on mobile on Google Page Speed Insights. The specialist will be responsible for analyzing, planning, and implementing speed optimization strategies.Key Responsibilities: Conduct comprehensive performance audits of our Shopify website.Identify key performance issues affecting website speed on both desktop and mobile platforms.Implement advanced speed optimization techniques, including image optimization, code minification, lazy loading, and leveraging browser caching.
Qualifications: Proven track record in Shopify speed optimization with demonstrable results.In-depth knowledge of web performance metrics and speed testing tools (e.g., Google PageSpeed Insights, GTmetrix).Strong expertise in web technologies (HTML, CSS, JavaScript) and best practices in web performance.Ability to diagnose and resolve technical issues related to website speed.Excellent problem-solving skills and attention to detail.Strong communication skills, with the ability to clearly articulate optimization strategies and changes.","Software Development
            
              2-10 employees
            

              1 on LinkedIn",Code Minded Studios ,Pakistan," Pakistan  
1 week ago

 ",Remote,30,1 week ago,2,Part-time,Not specified,1-10 employees,Not specified
